id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;476.0;1832.0;21136.0;-1936.0;-521.0;111.0;0
1;Merlin;Paper;1292.0;1824.0;20716.0;-1968.0;-692.0;158.0;103
2;Merlin;Paper;1352.0;1808.0;19776.0;-1920.0;-738.0;234.0;207
3;Merlin;Paper;644.0;1816.0;20372.0;-1952.0;-394.0;381.0;310
4;Merlin;Paper;388.0;1952.0;21752.0;-1952.0;-481.0;485.0;414
5;Merlin;Paper;700.0;1756.0;21200.0;-1952.0;-461.0;511.0;517
6;Merlin;Paper;1028.0;1968.0;20556.0;-1952.0;-660.0;663.0;621
7;Merlin;Paper;1036.0;1876.0;21380.0;-1952.0;-244.0;1138.0;724
8;Merlin;Paper;1140.0;1836.0;19416.0;-1936.0;-422.0;1454.0;827
9;Merlin;Paper;2076.0;2076.0;19196.0;-1968.0;-459.0;1787.0;931
10;Merlin;Paper;1632.0;1996.0;20764.0;-1936.0;-630.0;429.0;1034
11;Merlin;Paper;364.0;2088.0;20492.0;-1952.0;-773.0;140.0;1138
12;Merlin;Paper;784.0;2108.0;20964.0;-1936.0;-986.0;82.0;1241
13;Merlin;Paper;252.0;2184.0;21228.0;-1952.0;-1225.0;1082.0;1345
14;Merlin;Paper;-232.0;2948.0;20456.0;-1952.0;-609.0;5135.0;1448
15;Merlin;Paper;-1916.0;2268.0;20792.0;-1936.0;-864.0;4337.0;1551
16;Merlin;Paper;-2648.0;2360.0;20556.0;-1968.0;-1402.0;3518.0;1655
17;Merlin;Paper;-3752.0;2324.0;20504.0;-1952.0;-1726.0;3396.0;1758
18;Merlin;Paper;-5280.0;2396.0;19320.0;-1936.0;-1526.0;3051.0;1862
19;Merlin;Paper;-4608.0;2164.0;20012.0;-1936.0;-1240.0;3517.0;1965
20;Merlin;Paper;-5100.0;2264.0;19096.0;-1952.0;-1448.0;3296.0;2068
21;Merlin;Paper;-5448.0;2288.0;19536.0;-1936.0;-1889.0;3072.0;2172
22;Merlin;Paper;-6520.0;2528.0;20036.0;-1952.0;-2381.0;4351.0;2275
23;Merlin;Paper;-7024.0;2560.0;18000.0;-1936.0;-2633.0;6509.0;2379
24;Merlin;Paper;-9476.0;2788.0;16684.0;-1968.0;-2815.0;5399.0;2483
25;Merlin;Paper;-10372.0;2788.0;16248.0;-1984.0;-2797.0;2816.0;2587
26;Merlin;Paper;-10340.0;2736.0;16444.0;-1968.0;-2498.0;2991.0;2690
27;Merlin;Paper;-10268.0;2708.0;17088.0;-1920.0;-2488.0;2756.0;2793
28;Merlin;Paper;-10208.0;2744.0;15540.0;-1936.0;-3150.0;2256.0;2897
29;Merlin;Paper;-11072.0;2488.0;15264.0;-1984.0;-3342.0;1723.0;3000
30;Merlin;Paper;-12772.0;2916.0;13904.0;-1936.0;-2565.0;1450.0;3104
31;Merlin;Paper;-11136.0;3004.0;14712.0;-1952.0;-1882.0;189.0;3207
32;Merlin;Paper;-11516.0;3284.0;15548.0;-1936.0;-2713.0;756.0;3311
33;Merlin;Paper;-10968.0;2744.0;15688.0;-1952.0;-2452.0;614.0;3414
34;Merlin;Paper;-10304.0;2568.0;14392.0;-1936.0;-2471.0;1163.0;3517
35;Merlin;Paper;-11784.0;2732.0;14652.0;-1920.0;-2180.0;1219.0;3621
36;Merlin;Paper;-12436.0;2468.0;12852.0;-1968.0;-2325.0;581.0;3725
37;Merlin;Paper;-12764.0;2560.0;13564.0;-1936.0;-1176.0;305.0;3829
38;Merlin;Paper;-12540.0;2408.0;14536.0;-1968.0;-836.0;-440.0;3932
39;Merlin;Paper;-12100.0;2452.0;14860.0;-1968.0;244.0;-210.0;4036
40;Merlin;Paper;-10672.0;2324.0;15168.0;-1952.0;18.0;-560.0;4139
