id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Wizard #1;Expelliarmus;360.0;728.0;20596.0;-1856.0;-599.0;-18.0;0
1;Wizard #1;Expelliarmus;4264.0;1680.0;16572.0;-1840.0;-656.0;-354.0;103
2;Wizard #1;Expelliarmus;-3060.0;1848.0;20560.0;-1888.0;-226.0;12152.0;206
3;Wizard #1;Expelliarmus;-960.0;3124.0;20312.0;-1872.0;797.0;6170.0;309
4;Wizard #1;Expelliarmus;2232.0;1096.0;17796.0;-1888.0;1390.0;-15452.0;413
5;Wizard #1;Expelliarmus;-5704.0;2784.0;21068.0;-1856.0;3373.0;3641.0;516
6;Wizard #1;Expelliarmus;-7096.0;3556.0;20984.0;-1872.0;840.0;1024.0;619
7;Wizard #1;Expelliarmus;-7064.0;4540.0;20416.0;-1888.0;-7038.0;8793.0;723
8;Wizard #1;Expelliarmus;-8352.0;1428.0;15512.0;-1872.0;-1986.0;3847.0;826
9;Wizard #1;Expelliarmus;-2668.0;-772.0;15804.0;-1872.0;2682.0;1437.0;930
10;Wizard #1;Expelliarmus;-3648.0;-1068.0;22468.0;-1824.0;-316.0;4458.0;1032
11;Wizard #1;Expelliarmus;-836.0;1816.0;25144.0;-1840.0;2641.0;6544.0;1136
12;Wizard #1;Expelliarmus;-6484.0;980.0;21724.0;-1904.0;-619.0;-2504.0;1239
13;Wizard #1;Expelliarmus;-3788.0;360.0;19980.0;-1872.0;-3479.0;-1223.0;1342
14;Wizard #1;Expelliarmus;-6748.0;-748.0;18304.0;-1872.0;-100.0;64.0;1446
15;Wizard #1;Expelliarmus;-4728.0;-628.0;22804.0;-1856.0;1642.0;-3133.0;1549
16;Wizard #1;Expelliarmus;-6112.0;-1132.0;19636.0;-1872.0;-2507.0;-1167.0;1653
17;Wizard #1;Expelliarmus;-6468.0;-1004.0;20008.0;-1840.0;-4958.0;-2167.0;1756
18;Wizard #1;Expelliarmus;-2960.0;-2368.0;18888.0;-1872.0;-2939.0;-3870.0;1859
19;Wizard #1;Expelliarmus;-2576.0;-2724.0;20876.0;-1888.0;-3312.0;-2161.0;1962
20;Wizard #1;Expelliarmus;-3160.0;-3448.0;20400.0;-1888.0;-2615.0;-5292.0;2065
21;Wizard #1;Expelliarmus;-2604.0;-3692.0;20420.0;-1856.0;-3258.0;-6311.0;2169
22;Wizard #1;Expelliarmus;-860.0;-3456.0;20256.0;-1872.0;-1649.0;-8004.0;2272
23;Wizard #1;Expelliarmus;616.0;-3916.0;18664.0;-1840.0;-273.0;-244.0;2376
24;Wizard #1;Expelliarmus;-108.0;-2812.0;18824.0;-1856.0;2143.0;-1252.0;2479
25;Wizard #1;Expelliarmus;-5236.0;-3744.0;24712.0;-1872.0;-488.0;-2684.0;2582
26;Wizard #1;Expelliarmus;-56.0;-3572.0;18696.0;-1856.0;491.0;1036.0;2686
27;Wizard #1;Expelliarmus;-3080.0;-2848.0;18996.0;-1872.0;2511.0;1017.0;2788
28;Wizard #1;Expelliarmus;-1688.0;-1580.0;20264.0;-1888.0;3208.0;-380.0;2892
29;Wizard #1;Expelliarmus;-1588.0;-1380.0;20752.0;-1888.0;1694.0;8397.0;2995
30;Wizard #1;Expelliarmus;-4080.0;-676.0;20792.0;-1872.0;1833.0;3741.0;3099
31;Wizard #1;Expelliarmus;-3864.0;-544.0;20636.0;-1856.0;-556.0;572.0;3202
32;Wizard #1;Expelliarmus;-4660.0;-532.0;19532.0;-1872.0;-748.0;-2178.0;3305
33;Wizard #1;Expelliarmus;-3436.0;-516.0;20160.0;-1920.0;-677.0;-1462.0;3409
34;Wizard #1;Expelliarmus;-3468.0;-484.0;20876.0;-1856.0;-1394.0;-1287.0;3512
35;Wizard #1;Expelliarmus;-3452.0;-660.0;19872.0;-1872.0;-1627.0;-1332.0;3615
36;Wizard #1;Expelliarmus;-2892.0;-1056.0;20332.0;-1872.0;-1318.0;-1388.0;3718
37;Wizard #1;Expelliarmus;-2744.0;-1068.0;20556.0;-1856.0;-703.0;-569.0;3822
38;Wizard #1;Expelliarmus;-2644.0;-1012.0;20356.0;-1872.0;-293.0;310.0;3925
39;Wizard #1;Expelliarmus;-2704.0;-860.0;20188.0;-1872.0;-456.0;264.0;4028
40;Wizard #1;Expelliarmus;-2632.0;-1000.0;20764.0;-1888.0;-253.0;28.0;4132
41;Wizard #1;Expelliarmus;-2920.0;-928.0;20316.0;-1856.0;-572.0;80.0;4235
42;Wizard #1;Expelliarmus;-2684.0;-1028.0;20404.0;-1904.0;-625.0;15.0;4338
43;Wizard #1;Expelliarmus;-2724.0;-964.0;20316.0;-1856.0;-647.0;116.0;4441
44;Wizard #1;Expelliarmus;-2820.0;-1028.0;20236.0;-1872.0;-603.0;96.0;4544
45;Wizard #1;Expelliarmus;-2968.0;-1008.0;20296.0;-1872.0;-654.0;65.0;4648
46;Wizard #1;Expelliarmus;-2884.0;-988.0;20508.0;-1856.0;-677.0;-54.0;4751
47;Wizard #1;Expelliarmus;-2760.0;-920.0;20436.0;-1872.0;-646.0;61.0;4855
48;Wizard #1;Expelliarmus;-2884.0;-1024.0;20296.0;-1872.0;-629.0;37.0;4957
49;Wizard #1;Expelliarmus;-2872.0;-1028.0;20204.0;-1872.0;-584.0;68.0;5061
50;Wizard #1;Expelliarmus;-2868.0;-1168.0;20416.0;-1872.0;-671.0;31.0;5164
51;Wizard #1;Expelliarmus;-2824.0;-960.0;20368.0;-1856.0;-598.0;33.0;5267
52;Wizard #1;Expelliarmus;-2908.0;-1100.0;20244.0;-1904.0;-599.0;11.0;5371
53;Wizard #1;Expelliarmus;-2688.0;-988.0;20536.0;-1888.0;-615.0;-10.0;5474
54;Wizard #1;Expelliarmus;-2684.0;-972.0;20348.0;-1840.0;-569.0;48.0;5577
55;Wizard #1;Expelliarmus;-2808.0;-1080.0;20376.0;-1840.0;-594.0;39.0;5680
56;Wizard #1;Expelliarmus;-2796.0;-1028.0;20324.0;-1888.0;-629.0;17.0;5784
57;Wizard #1;Expelliarmus;-2708.0;-1024.0;20268.0;-1872.0;-600.0;27.0;5887
58;Wizard #1;Expelliarmus;-2740.0;-1048.0;20360.0;-1888.0;-585.0;26.0;5990
59;Wizard #1;Expelliarmus;-2688.0;-1076.0;20284.0;-1872.0;-586.0;56.0;6094
60;Wizard #1;Expelliarmus;-2768.0;-1060.0;20300.0;-1856.0;-579.0;94.0;6196
61;Wizard #1;Expelliarmus;-2756.0;-1100.0;20320.0;-1872.0;-634.0;172.0;6300
62;Wizard #1;Expelliarmus;-2812.0;-1064.0;20368.0;-1904.0;-638.0;48.0;6403
63;Wizard #1;Expelliarmus;-2708.0;-968.0;20280.0;-1904.0;-689.0;74.0;6506
64;Wizard #1;Expelliarmus;-2880.0;-1068.0;20364.0;-1872.0;-643.0;-1.0;6610
65;Wizard #1;Expelliarmus;-2760.0;-1120.0;20428.0;-1856.0;-638.0;8.0;6713
66;Wizard #1;Expelliarmus;-2720.0;-1048.0;20312.0;-1856.0;-618.0;23.0;6816
67;Wizard #1;Expelliarmus;-2764.0;-1128.0;20372.0;-1904.0;-608.0;34.0;6919
68;Wizard #1;Expelliarmus;-2844.0;-1152.0;20260.0;-1856.0;-593.0;86.0;7023
69;Wizard #1;Expelliarmus;-2756.0;-1180.0;20292.0;-1872.0;-610.0;68.0;7126
70;Wizard #1;Expelliarmus;-2744.0;-1104.0;20300.0;-1888.0;-605.0;34.0;7229
71;Wizard #1;Expelliarmus;-2772.0;-1056.0;20376.0;-1872.0;-618.0;-26.0;7333
72;Wizard #1;Expelliarmus;-2708.0;-1044.0;20400.0;-1872.0;-470.0;-56.0;7435
73;Wizard #1;Expelliarmus;-3316.0;-1272.0;20196.0;-1856.0;-379.0;-115.0;7539
74;Wizard #1;Expelliarmus;-944.0;-276.0;20528.0;-1888.0;4449.0;1086.0;7642
75;Wizard #1;Expelliarmus;-3156.0;-1108.0;24960.0;-1856.0;-4553.0;-4570.0;7746
76;Wizard #1;Expelliarmus;2540.0;-1532.0;23760.0;-1856.0;-5070.0;-1738.0;7849
77;Wizard #1;Expelliarmus;1672.0;-2164.0;15792.0;-1872.0;-3253.0;-3306.0;7952
78;Wizard #1;Expelliarmus;328.0;-2376.0;17440.0;-1872.0;-4563.0;-11907.0;8056
79;Wizard #1;Expelliarmus;-296.0;-2328.0;16984.0;-1856.0;-242.0;-10592.0;8159
80;Wizard #1;Expelliarmus;1908.0;-2452.0;22648.0;-1840.0;887.0;483.0;8263
81;Wizard #1;Expelliarmus;2700.0;-2304.0;20328.0;-1888.0;2308.0;-6469.0;8365
82;Wizard #1;Expelliarmus;4152.0;-416.0;18388.0;-1872.0;778.0;-5321.0;8468
83;Wizard #1;Expelliarmus;7836.0;-212.0;23268.0;-1824.0;1020.0;1548.0;8572
84;Wizard #1;Expelliarmus;6924.0;-676.0;17892.0;-1872.0;1871.0;-4222.0;8675
85;Wizard #1;Expelliarmus;6748.0;-164.0;18816.0;-1872.0;-720.0;-1718.0;8779
86;Wizard #1;Expelliarmus;8392.0;508.0;19812.0;-1840.0;-21.0;-3699.0;8882
87;Wizard #1;Expelliarmus;9216.0;344.0;16944.0;-1872.0;-995.0;-6262.0;8986
88;Wizard #1;Expelliarmus;11448.0;256.0;16952.0;-1856.0;-83.0;-2731.0;9089
89;Wizard #1;Expelliarmus;10368.0;896.0;17496.0;-1872.0;513.0;276.0;9191
90;Wizard #1;Expelliarmus;10068.0;1568.0;16964.0;-1888.0;705.0;-2438.0;9295
91;Wizard #1;Expelliarmus;10964.0;1652.0;16156.0;-1888.0;-313.0;3831.0;9398
92;Wizard #1;Expelliarmus;9744.0;1500.0;18644.0;-1856.0;-112.0;886.0;9502
93;Wizard #1;Expelliarmus;9196.0;2148.0;22328.0;-1872.0;-153.0;10830.0;9605
94;Wizard #1;Expelliarmus;7304.0;1968.0;18396.0;-1872.0;-1093.0;6667.0;9709
95;Wizard #1;Expelliarmus;3808.0;1332.0;18388.0;-1888.0;-1740.0;3893.0;9812
96;Wizard #1;Expelliarmus;7280.0;1852.0;19816.0;-1824.0;-1638.0;10960.0;9915
97;Wizard #1;Expelliarmus;4748.0;532.0;18828.0;-1888.0;-2094.0;24735.0;10019
98;Wizard #1;Expelliarmus;-12.0;328.0;20868.0;-1872.0;-621.0;85.0;10122
99;Wizard #1;Expelliarmus;300.0;804.0;20724.0;-1856.0;-589.0;46.0;10226
100;Wizard #1;Expelliarmus;436.0;628.0;20800.0;-1840.0;-607.0;13.0;10328
101;Wizard #1;Expelliarmus;364.0;648.0;20660.0;-1840.0;-611.0;36.0;10431
102;Wizard #1;Expelliarmus;304.0;628.0;20708.0;-1888.0;-601.0;49.0;10535
103;Wizard #1;Expelliarmus;360.0;680.0;20696.0;-1872.0;-604.0;-4.0;10638
104;Wizard #1;Expelliarmus;332.0;724.0;20700.0;-1872.0;-591.0;26.0;10742
105;Wizard #1;Expelliarmus;432.0;680.0;20672.0;-1888.0;-608.0;54.0;10845
106;Wizard #1;Expelliarmus;368.0;668.0;20752.0;-1856.0;-619.0;37.0;10948
107;Wizard #1;Expelliarmus;404.0;652.0;20636.0;-1872.0;-601.0;33.0;11051
108;Wizard #1;Expelliarmus;348.0;716.0;20736.0;-1856.0;-608.0;67.0;11154
109;Wizard #1;Expelliarmus;436.0;736.0;20644.0;-1888.0;-624.0;53.0;11258
110;Wizard #1;Expelliarmus;400.0;772.0;20700.0;-1872.0;-598.0;34.0;11361
