id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exsc;1016.0;1756.0;20708.0;-2608.0;-463.0;-92.0;0
1;Merlin;exsc;672.0;1676.0;20344.0;-2608.0;-369.0;147.0;103
2;Merlin;exsc;696.0;1868.0;20604.0;-2624.0;-549.0;174.0;206
3;Merlin;exsc;404.0;1880.0;20224.0;-2592.0;-547.0;576.0;310
4;Merlin;exsc;2056.0;1848.0;20108.0;-2592.0;-5.0;828.0;413
5;Merlin;exsc;3808.0;2256.0;19216.0;-2592.0;1126.0;1098.0;516
6;Merlin;exsc;5700.0;2972.0;22568.0;-2576.0;1117.0;-85.0;620
7;Merlin;exsc;3308.0;3904.0;23288.0;-2576.0;-59.0;-247.0;723
8;Merlin;exsc;-88.0;3876.0;24908.0;-2608.0;-2219.0;426.0;827
9;Merlin;exsc;-3492.0;3492.0;26704.0;-2592.0;-6448.0;863.0;930
10;Merlin;exsc;-3904.0;2596.0;23976.0;-2592.0;-9165.0;1113.0;1034
11;Merlin;exsc;-4020.0;484.0;19800.0;-2640.0;-9815.0;549.0;1137
12;Merlin;exsc;-4124.0;-1360.0;15100.0;-2608.0;-8193.0;1876.0;1240
13;Merlin;exsc;-2124.0;-2872.0;14628.0;-2624.0;-5266.0;-293.0;1344
14;Merlin;exsc;336.0;-4212.0;12640.0;-2608.0;-1687.0;237.0;1447
15;Merlin;exsc;2452.0;-4184.0;14976.0;-2592.0;1571.0;3031.0;1551
16;Merlin;exsc;5040.0;-3272.0;16712.0;-2592.0;3480.0;2145.0;1654
17;Merlin;exsc;5792.0;-2144.0;18864.0;-2576.0;5434.0;2914.0;1757
18;Merlin;exsc;6376.0;-1136.0;19196.0;-2592.0;5537.0;2648.0;1861
19;Merlin;exsc;5312.0;472.0;20436.0;-2608.0;6372.0;2685.0;1964
20;Merlin;exsc;5332.0;2172.0;22472.0;-2576.0;6310.0;1393.0;2068
21;Merlin;exsc;2860.0;3808.0;26124.0;-2592.0;4352.0;280.0;2171
22;Merlin;exsc;-2124.0;4564.0;24500.0;-2576.0;1701.0;1466.0;2275
23;Merlin;exsc;-4300.0;4268.0;22708.0;-2640.0;-233.0;1456.0;2378
24;Merlin;exsc;-472.0;3756.0;20532.0;-2624.0;-1031.0;1657.0;2481
25;Merlin;exsc;2792.0;3272.0;19828.0;-2608.0;-505.0;1085.0;2585
26;Merlin;exsc;8428.0;3876.0;23276.0;-2608.0;-1185.0;-637.0;2688
27;Merlin;exsc;3452.0;5096.0;26656.0;-2592.0;-3017.0;570.0;2792
28;Merlin;exsc;-1620.0;4712.0;27492.0;-2608.0;-6251.0;1576.0;2895
29;Merlin;exsc;-3904.0;4796.0;29168.0;-2592.0;-11306.0;177.0;2999
30;Merlin;exsc;-8752.0;2624.0;18372.0;-2576.0;-13728.0;1708.0;3102
31;Merlin;exsc;-9316.0;-1068.0;11748.0;-2592.0;-9959.0;3110.0;3205
32;Merlin;exsc;-5028.0;-3256.0;9092.0;-2640.0;-6053.0;1093.0;3309
33;Merlin;exsc;2628.0;-4196.0;11104.0;-2624.0;-433.0;142.0;3412
34;Merlin;exsc;5148.0;-4084.0;13972.0;-2608.0;3499.0;-194.0;3516
35;Merlin;exsc;7252.0;-2816.0;16136.0;-2592.0;5827.0;1407.0;3619
36;Merlin;exsc;9112.0;-1812.0;18056.0;-2592.0;8331.0;4832.0;3723
37;Merlin;exsc;6872.0;316.0;23280.0;-2576.0;7783.0;3779.0;3826
38;Merlin;exsc;4996.0;2652.0;24196.0;-2624.0;7354.0;1632.0;3929
39;Merlin;exsc;1680.0;4308.0;25544.0;-2624.0;5311.0;886.0;4033
40;Merlin;exsc;-1184.0;4576.0;26004.0;-2608.0;2103.0;292.0;4136
41;Merlin;exsc;-4432.0;4176.0;22764.0;-2592.0;-197.0;714.0;4240
42;Merlin;exsc;-3404.0;3292.0;20820.0;-2592.0;-2176.0;17.0;4343
43;Merlin;exsc;-1776.0;3008.0;20812.0;-2608.0;-985.0;-283.0;4447
44;Merlin;exsc;256.0;2836.0;19780.0;-2608.0;-1168.0;-663.0;4550
