id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exsc;7472.0;-11276.0;12704.0;-2640.0;-492.0;163.0;0
1;Merlin;exsc;8492.0;-10568.0;12692.0;-2640.0;131.0;429.0;103
2;Merlin;exsc;11120.0;-9132.0;9968.0;-2624.0;1745.0;502.0;207
3;Merlin;exsc;8404.0;-8568.0;12396.0;-2608.0;7194.0;-4000.0;310
4;Merlin;exsc;5800.0;-8016.0;15892.0;-2624.0;6231.0;-3252.0;414
5;Merlin;exsc;3048.0;-7428.0;14460.0;-2640.0;6140.0;-3184.0;517
6;Merlin;exsc;2388.0;-6488.0;18252.0;-2624.0;5674.0;198.0;620
7;Merlin;exsc;2664.0;-4480.0;15896.0;-2640.0;6364.0;1832.0;724
8;Merlin;exsc;1388.0;-3108.0;19052.0;-2608.0;6481.0;3208.0;827
9;Merlin;exsc;-1600.0;-2052.0;20616.0;-2656.0;6091.0;2967.0;931
10;Merlin;exsc;-1160.0;-372.0;23216.0;-2640.0;4131.0;3464.0;1034
11;Merlin;exsc;-4516.0;352.0;23456.0;-2624.0;3561.0;3214.0;1138
12;Merlin;exsc;-7396.0;1072.0;19684.0;-2656.0;2956.0;1191.0;1241
13;Merlin;exsc;-6384.0;1084.0;22664.0;-2640.0;2550.0;2562.0;1344
14;Merlin;exsc;-7192.0;1836.0;20452.0;-2624.0;1178.0;3137.0;1448
15;Merlin;exsc;-4912.0;2952.0;22768.0;-2640.0;127.0;1620.0;1551
16;Merlin;exsc;-8704.0;2728.0;17964.0;-2656.0;-381.0;916.0;1655
17;Merlin;exsc;-7380.0;2708.0;22408.0;-2592.0;39.0;1197.0;1758
18;Merlin;exsc;-7328.0;3068.0;19708.0;-2640.0;-1755.0;1075.0;1862
19;Merlin;exsc;-4008.0;3336.0;19268.0;-2640.0;-1088.0;412.0;1965
20;Merlin;exsc;-3868.0;3992.0;20884.0;-2624.0;-1771.0;172.0;2068
21;Merlin;exsc;-3452.0;3708.0;19180.0;-2640.0;-1833.0;876.0;2172
22;Merlin;exsc;-2568.0;3852.0;20676.0;-2656.0;-4216.0;1422.0;2275
23;Merlin;exsc;-4272.0;3328.0;20628.0;-2624.0;-7494.0;2933.0;2379
24;Merlin;exsc;3884.0;3092.0;-812.0;-2640.0;1831.0;3341.0;2482
25;Merlin;exsc;-4240.0;5300.0;28024.0;-2624.0;3572.0;1205.0;2586
26;Merlin;exsc;-4324.0;6244.0;16484.0;-2640.0;1000.0;2221.0;2689
27;Merlin;exsc;-6948.0;6888.0;16944.0;-2640.0;1251.0;1470.0;2792
28;Merlin;exsc;-7152.0;7540.0;19120.0;-2656.0;816.0;1743.0;2896
29;Merlin;exsc;-7104.0;7720.0;19052.0;-2608.0;318.0;1935.0;2999
30;Merlin;exsc;-6072.0;7988.0;18084.0;-2640.0;-841.0;2434.0;3103
31;Merlin;exsc;-4596.0;8504.0;16908.0;-2640.0;-1783.0;2931.0;3206
32;Merlin;exsc;-2800.0;8888.0;18200.0;-2656.0;-2264.0;3318.0;3310
33;Merlin;exsc;-1020.0;9924.0;17772.0;-2608.0;-1194.0;2947.0;3413
34;Merlin;exsc;-4044.0;10008.0;16372.0;-2656.0;-1218.0;2297.0;3516
35;Merlin;exsc;-17236.0;9524.0;14728.0;-2608.0;-1304.0;8639.0;3620
36;Merlin;exsc;-3516.0;9448.0;19712.0;-2656.0;-863.0;1618.0;3723
37;Merlin;exsc;-1904.0;10092.0;14036.0;-2608.0;-2026.0;1906.0;3827
38;Merlin;exsc;-4164.0;9488.0;18136.0;-2608.0;195.0;-143.0;3930
39;Merlin;exsc;-3324.0;9472.0;16780.0;-2608.0;-127.0;-129.0;4033
