id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Scissors;-5256.0;-15948.0;3252.0;-1984.0;-3517.0;-109.0;0
1;Merlin;Scissors;3812.0;-15648.0;1448.0;-2000.0;-2133.0;-895.0;104
2;Merlin;Scissors;1116.0;-15900.0;-1668.0;-2000.0;-1009.0;-24.0;207
3;Merlin;Scissors;2464.0;-16124.0;1392.0;-1968.0;-238.0;-94.0;311
4;Merlin;Scissors;1652.0;-16188.0;968.0;-2000.0;257.0;47.0;414
5;Merlin;Scissors;-288.0;-16232.0;-892.0;-2016.0;-87.0;-982.0;518
6;Merlin;Scissors;1740.0;-15824.0;-764.0;-1984.0;3550.0;-874.0;621
7;Merlin;Scissors;-852.0;-16236.0;2536.0;-1920.0;305.0;-2171.0;724
8;Merlin;Scissors;664.0;-16196.0;1440.0;-1984.0;2328.0;-2565.0;828
9;Merlin;Scissors;364.0;-15972.0;3056.0;-1968.0;3436.0;-2682.0;931
10;Merlin;Scissors;740.0;-16160.0;5568.0;-1968.0;3568.0;-136.0;1035
11;Merlin;Scissors;400.0;-15588.0;4852.0;-1968.0;2670.0;-364.0;1138
12;Merlin;Scissors;-760.0;-15744.0;6336.0;-1968.0;3675.0;-708.0;1242
13;Merlin;Scissors;-2532.0;-15456.0;7764.0;-1968.0;3570.0;1214.0;1345
14;Merlin;Scissors;-1652.0;-15380.0;9204.0;-1984.0;2922.0;283.0;1448
15;Merlin;Scissors;-2208.0;-14792.0;8492.0;-1984.0;3849.0;461.0;1552
16;Merlin;Scissors;-1128.0;-14320.0;9904.0;-1984.0;3386.0;-1893.0;1655
17;Merlin;Scissors;-3012.0;-13932.0;14248.0;-1952.0;3988.0;-167.0;1759
18;Merlin;Scissors;-1100.0;-13612.0;10740.0;-1984.0;2752.0;-382.0;1862
19;Merlin;Scissors;-2920.0;-13116.0;13304.0;-2016.0;3123.0;-501.0;1965
20;Merlin;Scissors;-2360.0;-12500.0;13836.0;-1936.0;3539.0;500.0;2069
21;Merlin;Scissors;-4412.0;-11644.0;14584.0;-1968.0;4107.0;-825.0;2172
22;Merlin;Scissors;-4184.0;-10852.0;16168.0;-2000.0;4253.0;-1662.0;2276
23;Merlin;Scissors;-2732.0;-10032.0;17876.0;-1936.0;2875.0;-2324.0;2379
24;Merlin;Scissors;-588.0;-9036.0;16016.0;-1984.0;3225.0;-922.0;2483
25;Merlin;Scissors;-2836.0;-8084.0;18424.0;-1952.0;5201.0;1085.0;2586
26;Merlin;Scissors;-3148.0;-6984.0;14644.0;-1952.0;4243.0;1091.0;2689
27;Merlin;Scissors;-2632.0;-6144.0;20820.0;-1984.0;4625.0;261.0;2793
28;Merlin;Scissors;-6080.0;-4724.0;20372.0;-1984.0;4084.0;-530.0;2896
29;Merlin;Scissors;-4240.0;-3780.0;20292.0;-1984.0;4127.0;-1013.0;3000
30;Merlin;Scissors;-3000.0;-2812.0;19808.0;-1984.0;3775.0;-307.0;3103
31;Merlin;Scissors;-2608.0;-1788.0;21544.0;-1984.0;4028.0;-950.0;3207
32;Merlin;Scissors;-4256.0;-860.0;20192.0;-1984.0;3027.0;-493.0;3310
33;Merlin;Scissors;-4288.0;-24.0;20492.0;-1984.0;3434.0;212.0;3413
34;Merlin;Scissors;-4608.0;692.0;22456.0;-1952.0;2641.0;-788.0;3517
35;Merlin;Scissors;-1912.0;1412.0;21340.0;-1968.0;1745.0;-286.0;3620
36;Merlin;Scissors;-2904.0;1704.0;21396.0;-1984.0;1459.0;-178.0;3724
37;Merlin;Scissors;-4484.0;2332.0;21296.0;-1968.0;1584.0;-229.0;3827
38;Merlin;Scissors;-2640.0;2572.0;19960.0;-1984.0;665.0;-385.0;3931
39;Merlin;Scissors;-3156.0;2960.0;18652.0;-1968.0;1599.0;259.0;4034
40;Merlin;Scissors;-1512.0;3244.0;21452.0;-1984.0;1672.0;818.0;4137
41;Merlin;Scissors;-2828.0;3800.0;20068.0;-1968.0;704.0;378.0;4241
42;Merlin;Scissors;-3180.0;3908.0;20648.0;-2000.0;593.0;398.0;4344
43;Merlin;Scissors;-4564.0;4056.0;19976.0;-2000.0;430.0;576.0;4448
44;Merlin;Scissors;-3880.0;4412.0;19096.0;-1968.0;-332.0;117.0;4551
45;Merlin;Scissors;-3272.0;4364.0;20420.0;-1968.0;-344.0;98.0;4655
46;Merlin;Scissors;-3172.0;4608.0;19796.0;-1920.0;-309.0;91.0;4758
47;Merlin;Scissors;-3888.0;4592.0;19308.0;-1952.0;-960.0;244.0;4861
48;Merlin;Scissors;-4076.0;4492.0;18516.0;-1952.0;-659.0;40.0;4964
49;Merlin;Scissors;-3260.0;4424.0;19588.0;-1984.0;-150.0;531.0;5067
50;Merlin;Scissors;-3464.0;4656.0;20504.0;-1984.0;-453.0;-6.0;5171
