id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Scissors;-1172.0;-16212.0;6700.0;-2016.0;-275.0;-356.0;0
1;Merlin;Scissors;-156.0;-16560.0;6740.0;-2016.0;-610.0;-637.0;104
2;Merlin;Scissors;-808.0;-16404.0;8984.0;-2032.0;-2493.0;535.0;206
3;Merlin;Scissors;508.0;-16188.0;5164.0;-2000.0;-739.0;99.0;310
4;Merlin;Scissors;-1040.0;-16260.0;5020.0;-2016.0;-266.0;-485.0;413
5;Merlin;Scissors;-356.0;-16296.0;6384.0;-2016.0;-354.0;-524.0;516
6;Merlin;Scissors;304.0;-16168.0;4312.0;-2032.0;224.0;-1156.0;620
7;Merlin;Scissors;-688.0;-15688.0;828.0;-2032.0;1766.0;-1253.0;723
8;Merlin;Scissors;2376.0;-14700.0;4436.0;-1984.0;5799.0;-1224.0;827
9;Merlin;Scissors;-2804.0;-13592.0;9136.0;-2016.0;7354.0;-567.0;930
10;Merlin;Scissors;-1648.0;-12868.0;9224.0;-2016.0;6360.0;-396.0;1034
11;Merlin;Scissors;-3316.0;-10628.0;14364.0;-1984.0;7763.0;-1318.0;1137
12;Merlin;Scissors;-1428.0;-9344.0;10748.0;-2016.0;7849.0;-3406.0;1240
13;Merlin;Scissors;-2352.0;-7616.0;16552.0;-2016.0;9248.0;-3288.0;1344
14;Merlin;Scissors;-2188.0;-5712.0;18312.0;-2016.0;10158.0;-955.0;1447
15;Merlin;Scissors;-1480.0;-3912.0;17912.0;-2048.0;8484.0;-1931.0;1551
16;Merlin;Scissors;-5116.0;-1916.0;22644.0;-2016.0;9799.0;561.0;1654
17;Merlin;Scissors;-3220.0;-192.0;23244.0;-2032.0;8620.0;97.0;1758
18;Merlin;Scissors;-2220.0;1340.0;23480.0;-2032.0;6548.0;-112.0;1860
19;Merlin;Scissors;-3472.0;2084.0;26332.0;-2000.0;4833.0;-1197.0;1963
20;Merlin;Scissors;-3636.0;3116.0;20984.0;-2032.0;3566.0;-159.0;2067
21;Merlin;Scissors;-3396.0;3128.0;25080.0;-2016.0;1614.0;316.0;2170
22;Merlin;Scissors;-3092.0;3536.0;19960.0;-2048.0;521.0;356.0;2274
23;Merlin;Scissors;-2548.0;3376.0;22812.0;-2032.0;-333.0;-582.0;2377
24;Merlin;Scissors;-1516.0;3500.0;21580.0;-2032.0;-453.0;-191.0;2480
25;Merlin;Scissors;-212.0;3668.0;19664.0;-2032.0;-772.0;203.0;2584
26;Merlin;Scissors;-2716.0;3604.0;18996.0;-2016.0;-77.0;-141.0;2687
