id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Ginny;Scissors;-3780.0;-5876.0;20236.0;-2960.0;-455.0;503.0;0
1;Ginny;Scissors;-4412.0;-5360.0;19456.0;-2912.0;-1951.0;2378.0;103
2;Ginny;Scissors;-5616.0;-4944.0;17724.0;-2928.0;-672.0;-882.0;207
3;Ginny;Scissors;-3588.0;-3992.0;18032.0;-2912.0;204.0;571.0;310
4;Ginny;Scissors;-2432.0;-5768.0;22368.0;-2912.0;-1800.0;810.0;414
5;Ginny;Scissors;-11476.0;-7448.0;11628.0;-2912.0;-994.0;11172.0;516
6;Ginny;Scissors;596.0;-5532.0;24936.0;-2928.0;-1109.0;3885.0;620
7;Ginny;Scissors;8220.0;-12472.0;17224.0;-2912.0;-1228.0;9614.0;723
8;Ginny;Scissors;16980.0;-2612.0;19248.0;-2928.0;-3859.0;10454.0;826
9;Ginny;Scissors;32767.0;18616.0;18608.0;-2896.0;3050.0;4534.0;930
10;Ginny;Scissors;3292.0;32767.0;25952.0;-2944.0;-27901.0;18826.0;1033
11;Ginny;Scissors;-32768.0;32767.0;18736.0;-2912.0;-32768.0;16243.0;1137
12;Ginny;Scissors;-32352.0;20248.0;-8452.0;-2880.0;-29504.0;13566.0;1240
13;Ginny;Scissors;-12416.0;28120.0;-32768.0;-2912.0;5753.0;9628.0;1343
14;Ginny;Scissors;16080.0;32767.0;-5772.0;-2896.0;32767.0;-12297.0;1447
15;Ginny;Scissors;-32768.0;24872.0;32767.0;-2928.0;32767.0;-14344.0;1550
16;Ginny;Scissors;32767.0;21200.0;32767.0;-2928.0;-27641.0;-9921.0;1654
17;Ginny;Scissors;32767.0;15580.0;5588.0;-2864.0;-22149.0;-6718.0;1757
18;Ginny;Scissors;32767.0;23364.0;-20204.0;-2928.0;-2691.0;-9546.0;1861
19;Ginny;Scissors;5044.0;32767.0;4368.0;-2880.0;17183.0;15914.0;1964
20;Ginny;Scissors;-32768.0;22056.0;32767.0;-2928.0;-8322.0;11320.0;2067
21;Ginny;Scissors;-32768.0;9100.0;12136.0;-2896.0;-32768.0;10397.0;2171
22;Ginny;Scissors;-24308.0;15500.0;-18208.0;-2944.0;-28393.0;3127.0;2274
23;Ginny;Scissors;-17012.0;22772.0;-20584.0;-2912.0;8891.0;-2176.0;2378
24;Ginny;Scissors;11392.0;28604.0;-17652.0;-2912.0;32767.0;-2547.0;2481
25;Ginny;Scissors;-12936.0;23848.0;32767.0;-2928.0;32767.0;2143.0;2584
26;Ginny;Scissors;25324.0;2376.0;32767.0;-2896.0;-10626.0;-6335.0;2687
27;Ginny;Scissors;32767.0;12956.0;17264.0;-2880.0;-24037.0;-13917.0;2790
28;Ginny;Scissors;16328.0;23044.0;-20520.0;-2912.0;-4337.0;-3018.0;2894
29;Ginny;Scissors;-1304.0;31908.0;19856.0;-2928.0;22377.0;16578.0;2997
30;Ginny;Scissors;-32768.0;13364.0;32767.0;-2912.0;-25269.0;15625.0;3101
31;Ginny;Scissors;-32768.0;8976.0;-5444.0;-2896.0;-31322.0;12873.0;3204
32;Ginny;Scissors;-8560.0;18312.0;-32768.0;-2912.0;-11984.0;-3838.0;3308
33;Ginny;Scissors;-4512.0;32767.0;-20460.0;-2912.0;32767.0;-6989.0;3411
34;Ginny;Scissors;-5436.0;12592.0;32767.0;-2928.0;28454.0;1506.0;3514
35;Ginny;Scissors;7048.0;-5400.0;32767.0;-2912.0;-5043.0;-660.0;3618
36;Ginny;Scissors;23172.0;5172.0;15512.0;-2896.0;-22930.0;-9928.0;3721
37;Ginny;Scissors;31232.0;3016.0;-4396.0;-2928.0;-8510.0;-9745.0;3825
38;Ginny;Scissors;23368.0;9624.0;-5564.0;-2880.0;5202.0;3522.0;3928
39;Ginny;Scissors;31748.0;32767.0;8880.0;-2912.0;8222.0;22233.0;4031
40;Ginny;Scissors;-32768.0;32767.0;1416.0;-2912.0;-17284.0;22182.0;4135
41;Ginny;Scissors;-32768.0;9868.0;13216.0;-2896.0;-12358.0;-3164.0;4238
42;Ginny;Scissors;-23448.0;8144.0;1532.0;-2880.0;-6175.0;5270.0;4341
43;Ginny;Scissors;-8176.0;8344.0;1536.0;-2912.0;-1201.0;10127.0;4444
44;Ginny;Scissors;5108.0;-8220.0;-6500.0;-2896.0;20001.0;701.0;4548
45;Ginny;Scissors;-32768.0;-11484.0;32767.0;-2912.0;24678.0;-12162.0;4651
