id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;7544.0;588.0;19004.0;-1904.0;-95.0;495.0;0
1;Merlin;Paper;7416.0;640.0;16296.0;-1904.0;-406.0;256.0;104
2;Merlin;Paper;8352.0;732.0;20512.0;-1904.0;-863.0;-686.0;207
3;Merlin;Paper;8036.0;820.0;19752.0;-1920.0;-102.0;-851.0;310
4;Merlin;Paper;8200.0;660.0;18340.0;-1920.0;-487.0;-474.0;414
5;Merlin;Paper;8380.0;724.0;18396.0;-1952.0;-497.0;-416.0;517
6;Merlin;Paper;7916.0;796.0;18672.0;-1904.0;-45.0;-116.0;621
7;Merlin;Paper;8844.0;812.0;17900.0;-1904.0;-116.0;247.0;724
8;Merlin;Paper;9528.0;840.0;19940.0;-1888.0;-878.0;-626.0;828
9;Merlin;Paper;8264.0;668.0;18708.0;-1920.0;-520.0;-1845.0;931
10;Merlin;Paper;9784.0;692.0;17316.0;-1936.0;-13.0;-1599.0;1034
11;Merlin;Paper;8464.0;688.0;18232.0;-1872.0;349.0;1060.0;1138
12;Merlin;Paper;8444.0;580.0;18144.0;-1888.0;367.0;-55.0;1241
13;Merlin;Paper;8776.0;848.0;19580.0;-1920.0;686.0;4130.0;1345
14;Merlin;Paper;6124.0;992.0;19732.0;-1888.0;1586.0;11313.0;1448
15;Merlin;Paper;4412.0;1500.0;19624.0;-1936.0;665.0;5947.0;1552
16;Merlin;Paper;3840.0;1396.0;19976.0;-1936.0;281.0;3050.0;1655
17;Merlin;Paper;3960.0;1540.0;21188.0;-1920.0;-498.0;2499.0;1758
18;Merlin;Paper;2928.0;1640.0;20500.0;-1904.0;-236.0;4389.0;1862
19;Merlin;Paper;2900.0;1360.0;21076.0;-1936.0;102.0;6905.0;1965
20;Merlin;Paper;-32.0;1532.0;19984.0;-1920.0;-880.0;7950.0;2069
21;Merlin;Paper;-1268.0;1424.0;19144.0;-1920.0;-977.0;5532.0;2172
22;Merlin;Paper;-1732.0;1576.0;19732.0;-1936.0;-1398.0;2625.0;2275
23;Merlin;Paper;-2316.0;1632.0;20628.0;-1920.0;-1736.0;3642.0;2379
24;Merlin;Paper;-4200.0;1568.0;19820.0;-1904.0;-1792.0;5520.0;2482
25;Merlin;Paper;-3332.0;1428.0;20000.0;-1952.0;-2250.0;5408.0;2586
26;Merlin;Paper;-5356.0;1252.0;17788.0;-1904.0;-1916.0;5075.0;2689
27;Merlin;Paper;-8132.0;1240.0;18776.0;-1888.0;-2408.0;4168.0;2793
28;Merlin;Paper;-7404.0;1072.0;16312.0;-1888.0;-2573.0;4863.0;2896
29;Merlin;Paper;-9836.0;1180.0;17100.0;-1904.0;-1976.0;6050.0;2999
30;Merlin;Paper;-10260.0;1176.0;17212.0;-1936.0;-2985.0;5679.0;3103
31;Merlin;Paper;-10000.0;868.0;15932.0;-1872.0;-3740.0;4664.0;3206
32;Merlin;Paper;-10704.0;808.0;13892.0;-1904.0;-4266.0;4117.0;3311
33;Merlin;Paper;-10524.0;596.0;11300.0;-1920.0;-2901.0;5334.0;3414
34;Merlin;Paper;-12740.0;776.0;13040.0;-1904.0;-3507.0;3677.0;3518
35;Merlin;Paper;-13552.0;1072.0;13704.0;-1904.0;-3970.0;3602.0;3621
36;Merlin;Paper;-14736.0;1024.0;13424.0;-1888.0;-4488.0;4514.0;3724
37;Merlin;Paper;-14532.0;724.0;10956.0;-1904.0;-4756.0;3082.0;3828
38;Merlin;Paper;-14248.0;700.0;10044.0;-1888.0;-4915.0;2312.0;3931
39;Merlin;Paper;-14744.0;572.0;8424.0;-1904.0;-4317.0;2345.0;4035
40;Merlin;Paper;-14212.0;80.0;8672.0;-1920.0;-3540.0;1221.0;4138
41;Merlin;Paper;-15916.0;16.0;7600.0;-1936.0;-3096.0;1761.0;4242
42;Merlin;Paper;-16064.0;-316.0;8716.0;-1904.0;-2751.0;2385.0;4345
43;Merlin;Paper;-14860.0;-300.0;8512.0;-1920.0;-3538.0;1917.0;4448
44;Merlin;Paper;-14352.0;-948.0;6896.0;-1904.0;-2595.0;2066.0;4552
45;Merlin;Paper;-15552.0;-544.0;6924.0;-1872.0;-3819.0;-505.0;4655
46;Merlin;Paper;-14280.0;-884.0;4840.0;-1920.0;-2369.0;56.0;4759
47;Merlin;Paper;-16592.0;-816.0;2348.0;-1904.0;85.0;-636.0;4862
48;Merlin;Paper;-15676.0;-440.0;5348.0;-1904.0;1090.0;-1905.0;4966
