id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Scissors;-1224.0;-16288.0;2688.0;-1984.0;1005.0;-194.0;0
1;Merlin;Scissors;-324.0;-16460.0;2364.0;-1984.0;1288.0;-919.0;103
2;Merlin;Scissors;-1352.0;-16524.0;6168.0;-2016.0;1461.0;-774.0;206
3;Merlin;Scissors;1892.0;-16216.0;6168.0;-2000.0;840.0;1345.0;310
4;Merlin;Scissors;-288.0;-16332.0;6120.0;-1968.0;1546.0;-484.0;413
5;Merlin;Scissors;876.0;-15744.0;4140.0;-2000.0;2205.0;-79.0;517
6;Merlin;Scissors;-1068.0;-15648.0;6576.0;-2000.0;3052.0;60.0;620
7;Merlin;Scissors;-2204.0;-15360.0;7176.0;-2016.0;2865.0;-641.0;724
8;Merlin;Scissors;-1360.0;-15088.0;9324.0;-1968.0;3306.0;320.0;827
9;Merlin;Scissors;-2388.0;-15008.0;9156.0;-1968.0;2193.0;-669.0;930
10;Merlin;Scissors;-1120.0;-14748.0;9532.0;-1968.0;2970.0;-637.0;1034
11;Merlin;Scissors;-2724.0;-14816.0;10840.0;-1968.0;3681.0;-3526.0;1137
12;Merlin;Scissors;-764.0;-14156.0;11916.0;-1968.0;1819.0;-1624.0;1241
13;Merlin;Scissors;-56.0;-13920.0;10700.0;-1952.0;3131.0;276.0;1344
14;Merlin;Scissors;1032.0;-13436.0;10324.0;-1952.0;2965.0;-1314.0;1448
15;Merlin;Scissors;-216.0;-12772.0;11392.0;-2000.0;3555.0;-939.0;1551
16;Merlin;Scissors;-1676.0;-11944.0;16924.0;-2000.0;4265.0;-172.0;1654
17;Merlin;Scissors;-516.0;-11300.0;14888.0;-2000.0;3092.0;-717.0;1758
18;Merlin;Scissors;-1400.0;-10224.0;12412.0;-1984.0;3962.0;-732.0;1861
19;Merlin;Scissors;-624.0;-9332.0;14772.0;-1984.0;4508.0;-125.0;1965
20;Merlin;Scissors;-2152.0;-8216.0;20832.0;-1952.0;4922.0;275.0;2068
21;Merlin;Scissors;736.0;-6988.0;17172.0;-1952.0;4414.0;-432.0;2172
22;Merlin;Scissors;-2380.0;-6064.0;19512.0;-1952.0;4077.0;-968.0;2275
23;Merlin;Scissors;-3376.0;-4840.0;20236.0;-1984.0;5129.0;-139.0;2378
24;Merlin;Scissors;-3024.0;-3556.0;20024.0;-2000.0;5170.0;-4480.0;2482
25;Merlin;Scissors;-3020.0;-2588.0;20800.0;-2000.0;5311.0;-255.0;2585
26;Merlin;Scissors;-2904.0;-1276.0;21860.0;-1968.0;4591.0;-1286.0;2689
27;Merlin;Scissors;-1756.0;-32.0;20220.0;-1968.0;4545.0;-136.0;2792
28;Merlin;Scissors;-2656.0;908.0;24316.0;-1984.0;3485.0;371.0;2895
29;Merlin;Scissors;-2756.0;1928.0;21204.0;-2000.0;3340.0;-43.0;2999
30;Merlin;Scissors;-1776.0;2432.0;21516.0;-2000.0;2113.0;-29.0;3102
31;Merlin;Scissors;-2216.0;3128.0;19272.0;-1968.0;1801.0;-447.0;3206
32;Merlin;Scissors;-1724.0;3504.0;21124.0;-2000.0;2330.0;697.0;3309
33;Merlin;Scissors;-1684.0;3848.0;20536.0;-1968.0;1431.0;-263.0;3413
34;Merlin;Scissors;-656.0;4408.0;20212.0;-1968.0;1088.0;370.0;3516
35;Merlin;Scissors;-2276.0;4860.0;20796.0;-2000.0;1177.0;1036.0;3619
36;Merlin;Scissors;-2412.0;5188.0;19844.0;-1968.0;528.0;212.0;3723
37;Merlin;Scissors;-2296.0;5320.0;18956.0;-2000.0;473.0;-655.0;3826
38;Merlin;Scissors;-2764.0;5400.0;21056.0;-2000.0;-263.0;-592.0;3930
39;Merlin;Scissors;-2088.0;5496.0;20512.0;-2000.0;-395.0;-139.0;4033
40;Merlin;Scissors;-2700.0;5528.0;19816.0;-1968.0;-286.0;837.0;4137
41;Merlin;Scissors;-3300.0;5732.0;20224.0;-1968.0;-562.0;373.0;4240
42;Merlin;Scissors;-1440.0;5588.0;20192.0;-1968.0;-746.0;211.0;4343
43;Merlin;Scissors;-1432.0;5540.0;19108.0;-1968.0;-950.0;-24.0;4447
44;Merlin;Scissors;-1164.0;5308.0;20244.0;-2000.0;-647.0;19.0;4550
45;Merlin;Scissors;-1420.0;5608.0;21236.0;-1952.0;-644.0;443.0;4654
46;Merlin;Scissors;-1516.0;5612.0;20236.0;-1984.0;-858.0;434.0;4757
47;Merlin;Scissors;-1276.0;5504.0;21324.0;-1952.0;-1723.0;147.0;4861
