id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Potter;Paper;1392.0;-12100.0;15080.0;-1360.0;-675.0;91.0;0
1;Potter;Paper;1204.0;-12352.0;14744.0;-1360.0;105.0;-451.0;103
2;Potter;Paper;1680.0;-12016.0;15964.0;-1360.0;-906.0;-1277.0;207
3;Potter;Paper;2136.0;-12152.0;14824.0;-1344.0;-2185.0;-1903.0;310
4;Potter;Paper;2428.0;-12200.0;14784.0;-1376.0;-3890.0;-1665.0;414
5;Potter;Paper;-512.0;-11444.0;13628.0;-1360.0;224.0;3529.0;517
6;Potter;Paper;-2436.0;-12308.0;13844.0;-1360.0;1368.0;516.0;620
7;Potter;Paper;3200.0;-13284.0;16048.0;-1376.0;2352.0;1761.0;723
8;Potter;Paper;-1596.0;-11932.0;16180.0;-1392.0;1440.0;2882.0;826
9;Potter;Paper;-1096.0;-13104.0;15424.0;-1376.0;1286.0;2382.0;930
10;Potter;Paper;692.0;-11564.0;14832.0;-1360.0;4429.0;4706.0;1033
11;Potter;Paper;-5328.0;-7972.0;22184.0;-1344.0;1167.0;1068.0;1137
12;Potter;Paper;-2336.0;-9796.0;16052.0;-1344.0;-4293.0;2318.0;1240
13;Potter;Paper;-5508.0;-14020.0;9556.0;-1360.0;1308.0;6833.0;1343
14;Potter;Paper;-2924.0;-9664.0;21224.0;-1344.0;-1083.0;1553.0;1447
15;Potter;Paper;-10852.0;-10200.0;11084.0;-1360.0;-4440.0;5442.0;1550
16;Potter;Paper;-6940.0;-10144.0;15380.0;-1344.0;776.0;7175.0;1654
17;Potter;Paper;-6336.0;-9928.0;12460.0;-1392.0;1754.0;6248.0;1756
18;Potter;Paper;-5224.0;-9012.0;18940.0;-1360.0;1148.0;5382.0;1860
19;Potter;Paper;-12204.0;-9208.0;17296.0;-1376.0;-2544.0;4421.0;1963
20;Potter;Paper;-13260.0;-8736.0;16448.0;-1328.0;-8465.0;5558.0;2066
21;Potter;Paper;-16284.0;-8748.0;9116.0;-1312.0;-8327.0;4690.0;2170
22;Potter;Paper;-14908.0;-9672.0;4416.0;-1328.0;-5263.0;3143.0;2273
23;Potter;Paper;-14088.0;-10144.0;3516.0;-1312.0;-1546.0;4234.0;2377
24;Potter;Paper;-8956.0;-9524.0;-668.0;-1328.0;5534.0;5807.0;2480
25;Potter;Paper;-2788.0;-9164.0;4324.0;-1360.0;9591.0;4653.0;2583
26;Potter;Paper;4152.0;-9100.0;7652.0;-1376.0;14034.0;3198.0;2687
27;Potter;Paper;3500.0;-8964.0;16528.0;-1376.0;12577.0;1946.0;2789
28;Potter;Paper;3780.0;-7536.0;23600.0;-1328.0;9616.0;1246.0;2893
29;Potter;Paper;-2204.0;-7332.0;26288.0;-1360.0;1356.0;-715.0;2996
30;Potter;Paper;-11668.0;-8160.0;20508.0;-1344.0;-6957.0;-755.0;3100
31;Potter;Paper;-10244.0;-7504.0;15780.0;-1376.0;-6867.0;-617.0;3203
32;Potter;Paper;-10592.0;-8068.0;12016.0;-1344.0;-5349.0;-1477.0;3306
33;Potter;Paper;-10656.0;-8532.0;13756.0;-1360.0;-4566.0;-455.0;3410
34;Potter;Paper;-11748.0;-8560.0;13756.0;-1344.0;-4170.0;690.0;3513
35;Potter;Paper;-11472.0;-8592.0;13124.0;-1344.0;-3689.0;1115.0;3617
36;Potter;Paper;-13572.0;-8696.0;18268.0;-1328.0;-5996.0;274.0;3720
37;Potter;Paper;-17884.0;-8940.0;18188.0;-1344.0;-8172.0;-2996.0;3824
38;Potter;Paper;-16772.0;-8624.0;6452.0;-1360.0;-16944.0;527.0;3927
39;Potter;Paper;-9292.0;-9932.0;-84.0;-1344.0;-5006.0;6600.0;4029
40;Potter;Paper;-1336.0;-10312.0;-1640.0;-1312.0;1503.0;13025.0;4133
41;Potter;Paper;4124.0;-10572.0;1804.0;-1328.0;9425.0;10776.0;4236
42;Potter;Paper;3196.0;-10164.0;9716.0;-1312.0;13903.0;6847.0;4340
43;Potter;Paper;6032.0;-9248.0;20356.0;-1360.0;11530.0;2452.0;4443
44;Potter;Paper;-124.0;-9696.0;25180.0;-1296.0;4637.0;-2891.0;4546
45;Potter;Paper;-6672.0;-10200.0;23888.0;-1376.0;-3243.0;-5063.0;4650
46;Potter;Paper;-10672.0;-9820.0;18212.0;-1328.0;-6557.0;-4241.0;4753
47;Potter;Paper;-11660.0;-9612.0;13764.0;-1344.0;-6433.0;-4380.0;4857
48;Potter;Paper;-10712.0;-10280.0;10352.0;-1328.0;-5468.0;-3370.0;4960
49;Potter;Paper;-10412.0;-10500.0;10972.0;-1344.0;-4664.0;-1071.0;5064
50;Potter;Paper;-8128.0;-10752.0;13408.0;-1328.0;-2400.0;235.0;5167
51;Potter;Paper;-8280.0;-10552.0;14624.0;-1344.0;-2134.0;698.0;5269
52;Potter;Paper;-10540.0;-11176.0;16072.0;-1328.0;-5314.0;949.0;5373
53;Potter;Paper;-14856.0;-11924.0;12812.0;-1312.0;-7906.0;2449.0;5476
54;Potter;Paper;-13576.0;-12196.0;6240.0;-1328.0;-7838.0;4674.0;5580
55;Potter;Paper;-6496.0;-11628.0;4216.0;-1344.0;-2786.0;7281.0;5683
56;Potter;Paper;-1000.0;-12400.0;140.0;-1328.0;2977.0;8769.0;5787
57;Potter;Paper;1576.0;-11892.0;2564.0;-1344.0;9831.0;6848.0;5890
58;Potter;Paper;3712.0;-10368.0;10908.0;-1344.0;13236.0;4256.0;5993
59;Potter;Paper;8104.0;-9268.0;23408.0;-1360.0;6849.0;3164.0;6097
60;Potter;Paper;-1316.0;-9804.0;22924.0;-1344.0;3515.0;-1265.0;6200
61;Potter;Paper;-9428.0;-10480.0;20532.0;-1328.0;-4342.0;-3023.0;6304
62;Potter;Paper;-8076.0;-9956.0;18168.0;-1344.0;-6000.0;-3636.0;6407
63;Potter;Paper;-9524.0;-9924.0;13948.0;-1344.0;-5676.0;-4242.0;6510
64;Potter;Paper;-10328.0;-10144.0;12612.0;-1360.0;-5729.0;-3496.0;6613
65;Potter;Paper;-10612.0;-10636.0;11160.0;-1328.0;-5530.0;-2802.0;6716
66;Potter;Paper;-10916.0;-11128.0;9368.0;-1344.0;-3686.0;-867.0;6820
67;Potter;Paper;-9768.0;-11148.0;10748.0;-1360.0;-1757.0;706.0;6923
68;Potter;Paper;-7348.0;-11432.0;11980.0;-1376.0;-1329.0;306.0;7027
69;Potter;Paper;-10812.0;-11836.0;14960.0;-1328.0;-3219.0;191.0;7130
70;Potter;Paper;-13828.0;-12324.0;14812.0;-1312.0;-6461.0;1302.0;7233
71;Potter;Paper;-13148.0;-13044.0;6496.0;-1328.0;-7253.0;3666.0;7337
72;Potter;Paper;-8524.0;-12696.0;3220.0;-1312.0;-4940.0;6581.0;7440
73;Potter;Paper;-6524.0;-12564.0;-744.0;-1328.0;-269.0;10459.0;7544
74;Potter;Paper;-1512.0;-10332.0;-140.0;-1376.0;11093.0;9651.0;7647
75;Potter;Paper;3060.0;-8144.0;5112.0;-1344.0;14022.0;8609.0;7751
76;Potter;Paper;11520.0;-5496.0;22144.0;-1328.0;15611.0;6391.0;7853
77;Potter;Paper;-1492.0;-7304.0;29444.0;-1344.0;6568.0;-503.0;7956
78;Potter;Paper;-6844.0;-9208.0;25036.0;-1360.0;-3271.0;-4922.0;8060
79;Potter;Paper;-11068.0;-9200.0;20068.0;-1344.0;-5662.0;-6273.0;8163
80;Potter;Paper;-12900.0;-9152.0;15300.0;-1312.0;-8596.0;-6218.0;8267
81;Potter;Paper;-12456.0;-10144.0;11316.0;-1328.0;-6455.0;-5707.0;8370
82;Potter;Paper;-10524.0;-10540.0;10928.0;-1328.0;-5002.0;-3141.0;8474
83;Potter;Paper;-9084.0;-10952.0;11904.0;-1296.0;-1627.0;-4062.0;8577
84;Potter;Paper;-4760.0;-11004.0;11792.0;-1344.0;-342.0;-4915.0;8680
85;Potter;Paper;-4164.0;-10804.0;15696.0;-1344.0;-200.0;-2844.0;8784
86;Potter;Paper;-3772.0;-11304.0;14868.0;-1328.0;-901.0;837.0;8887
87;Potter;Paper;-5268.0;-11672.0;14408.0;-1312.0;-1210.0;1119.0;8991
88;Potter;Paper;-4200.0;-11724.0;13900.0;-1344.0;-723.0;303.0;9094
