id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Wizard #1;Expelliarmus;512.0;732.0;20716.0;-1904.0;-592.0;29.0;0
1;Wizard #1;Expelliarmus;476.0;808.0;20792.0;-1904.0;-617.0;46.0;102
2;Wizard #1;Expelliarmus;520.0;780.0;20828.0;-1888.0;-594.0;52.0;206
3;Wizard #1;Expelliarmus;548.0;716.0;20688.0;-1856.0;-600.0;41.0;309
4;Wizard #1;Expelliarmus;496.0;784.0;20632.0;-1872.0;-599.0;54.0;412
5;Wizard #1;Expelliarmus;528.0;776.0;20752.0;-1904.0;-600.0;41.0;516
6;Wizard #1;Expelliarmus;584.0;908.0;20676.0;-1856.0;-620.0;41.0;618
7;Wizard #1;Expelliarmus;536.0;752.0;20688.0;-1888.0;-615.0;42.0;722
8;Wizard #1;Expelliarmus;576.0;720.0;20760.0;-1904.0;-607.0;36.0;825
9;Wizard #1;Expelliarmus;572.0;892.0;20728.0;-1872.0;-618.0;43.0;929
10;Wizard #1;Expelliarmus;444.0;724.0;20692.0;-1904.0;-588.0;39.0;1031
11;Wizard #1;Expelliarmus;560.0;624.0;20572.0;-1856.0;-603.0;56.0;1134
12;Wizard #1;Expelliarmus;632.0;796.0;20628.0;-1872.0;-608.0;58.0;1238
13;Wizard #1;Expelliarmus;608.0;716.0;20764.0;-1872.0;-605.0;61.0;1341
14;Wizard #1;Expelliarmus;492.0;744.0;20656.0;-1888.0;-621.0;54.0;1444
15;Wizard #1;Expelliarmus;484.0;724.0;20764.0;-1872.0;-599.0;65.0;1547
16;Wizard #1;Expelliarmus;608.0;780.0;20592.0;-1904.0;-612.0;84.0;1650
17;Wizard #1;Expelliarmus;516.0;740.0;20652.0;-1920.0;-600.0;71.0;1754
18;Wizard #1;Expelliarmus;504.0;760.0;20736.0;-1856.0;-615.0;43.0;1856
19;Wizard #1;Expelliarmus;604.0;836.0;20724.0;-1872.0;-598.0;55.0;1960
20;Wizard #1;Expelliarmus;552.0;776.0;20756.0;-1856.0;-594.0;50.0;2063
21;Wizard #1;Expelliarmus;532.0;760.0;20824.0;-1888.0;-604.0;36.0;2167
22;Wizard #1;Expelliarmus;444.0;712.0;20580.0;-1904.0;-604.0;39.0;2270
23;Wizard #1;Expelliarmus;568.0;740.0;20656.0;-1872.0;-611.0;46.0;2372
24;Wizard #1;Expelliarmus;512.0;792.0;20716.0;-1888.0;-595.0;58.0;2476
25;Wizard #1;Expelliarmus;592.0;656.0;20748.0;-1840.0;-596.0;60.0;2579
26;Wizard #1;Expelliarmus;612.0;632.0;20796.0;-1904.0;-607.0;62.0;2683
27;Wizard #1;Expelliarmus;508.0;684.0;20704.0;-1856.0;-600.0;47.0;2785
28;Wizard #1;Expelliarmus;528.0;832.0;20656.0;-1888.0;-605.0;59.0;2888
29;Wizard #1;Expelliarmus;544.0;884.0;20724.0;-1872.0;-592.0;55.0;2992
30;Wizard #1;Expelliarmus;560.0;792.0;20680.0;-1872.0;-612.0;48.0;3095
31;Wizard #1;Expelliarmus;504.0;736.0;20620.0;-1888.0;-592.0;49.0;3198
32;Wizard #1;Expelliarmus;624.0;748.0;20772.0;-1888.0;-615.0;62.0;3301
33;Wizard #1;Expelliarmus;508.0;776.0;20700.0;-1872.0;-599.0;77.0;3405
34;Wizard #1;Expelliarmus;80.0;1248.0;20456.0;-1872.0;-741.0;374.0;3508
35;Wizard #1;Expelliarmus;6272.0;664.0;24212.0;-1872.0;-470.0;627.0;3610
36;Wizard #1;Expelliarmus;-3184.0;1840.0;25144.0;-1872.0;-1032.0;-1245.0;3714
37;Wizard #1;Expelliarmus;4744.0;-1440.0;15800.0;-1872.0;-24.0;-2343.0;3817
38;Wizard #1;Expelliarmus;-2220.0;648.0;19984.0;-1888.0;3142.0;26208.0;3921
39;Wizard #1;Expelliarmus;-3916.0;4152.0;27324.0;-1872.0;-4707.0;-2339.0;4024
40;Wizard #1;Expelliarmus;-10224.0;2928.0;15160.0;-1872.0;-9836.0;8260.0;4127
41;Wizard #1;Expelliarmus;-11224.0;-32.0;12936.0;-1872.0;-1720.0;3598.0;4231
42;Wizard #1;Expelliarmus;-5276.0;-548.0;17136.0;-1888.0;3076.0;1467.0;4334
43;Wizard #1;Expelliarmus;2424.0;-2596.0;21144.0;-1888.0;233.0;-5486.0;4438
44;Wizard #1;Expelliarmus;1676.0;-2168.0;20440.0;-1904.0;1192.0;-2913.0;4540
45;Wizard #1;Expelliarmus;-6416.0;308.0;20488.0;-1872.0;3105.0;-2409.0;4644
46;Wizard #1;Expelliarmus;-4628.0;1692.0;16012.0;-1888.0;1060.0;-13314.0;4747
47;Wizard #1;Expelliarmus;2280.0;2748.0;23208.0;-1888.0;9956.0;-1636.0;4850
48;Wizard #1;Expelliarmus;-1168.0;864.0;21948.0;-1904.0;-876.0;-1699.0;4954
49;Wizard #1;Expelliarmus;-412.0;952.0;17400.0;-1872.0;-4853.0;-1501.0;5057
50;Wizard #1;Expelliarmus;32.0;1872.0;18216.0;-1888.0;3429.0;3139.0;5161
51;Wizard #1;Expelliarmus;-1708.0;2276.0;22724.0;-1872.0;-96.0;729.0;5263
52;Wizard #1;Expelliarmus;3464.0;1776.0;22700.0;-1888.0;-4195.0;-779.0;5367
53;Wizard #1;Expelliarmus;1292.0;-780.0;17432.0;-1856.0;-816.0;-402.0;5470
54;Wizard #1;Expelliarmus;2036.0;3224.0;21304.0;-1904.0;103.0;-1053.0;5573
55;Wizard #1;Expelliarmus;524.0;1164.0;20396.0;-1920.0;-1067.0;2274.0;5677
