id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;5288.0;-112.0;19624.0;-1888.0;-2302.0;-6105.0;0
1;Merlin;Paper;5584.0;-312.0;19676.0;-1904.0;258.0;119.0;103
2;Merlin;Paper;5020.0;-220.0;19800.0;-1904.0;-886.0;67.0;207
3;Merlin;Paper;5268.0;-228.0;19640.0;-1904.0;-920.0;334.0;310
4;Merlin;Paper;4656.0;-108.0;19964.0;-1904.0;-573.0;-23.0;413
5;Merlin;Paper;4892.0;-272.0;20672.0;-1904.0;-215.0;82.0;517
6;Merlin;Paper;4224.0;48.0;19408.0;-1872.0;-123.0;-651.0;620
7;Merlin;Paper;5560.0;-144.0;20576.0;-1904.0;-728.0;-260.0;724
8;Merlin;Paper;5312.0;-68.0;20400.0;-1888.0;104.0;873.0;827
9;Merlin;Paper;6308.0;-572.0;19900.0;-1936.0;-530.0;3322.0;931
10;Merlin;Paper;4512.0;-200.0;20336.0;-1920.0;-1392.0;8730.0;1034
11;Merlin;Paper;-1348.0;-256.0;19964.0;-1888.0;115.0;15859.0;1137
12;Merlin;Paper;-628.0;116.0;19416.0;-1936.0;68.0;8142.0;1241
13;Merlin;Paper;-3276.0;648.0;21536.0;-1888.0;-318.0;6788.0;1344
14;Merlin;Paper;-4620.0;892.0;21284.0;-1872.0;-1567.0;4941.0;1448
15;Merlin;Paper;-5900.0;1032.0;18948.0;-1904.0;-2215.0;5356.0;1551
16;Merlin;Paper;-8476.0;1060.0;17340.0;-1920.0;-1812.0;3050.0;1655
17;Merlin;Paper;-7412.0;940.0;19120.0;-1936.0;-1421.0;3137.0;1758
18;Merlin;Paper;-8212.0;716.0;19480.0;-1904.0;-2065.0;4408.0;1861
19;Merlin;Paper;-9512.0;824.0;18000.0;-1920.0;-3231.0;4613.0;1965
20;Merlin;Paper;-10244.0;496.0;16308.0;-1888.0;-2427.0;4014.0;2068
21;Merlin;Paper;-10472.0;496.0;15848.0;-1904.0;-3275.0;4249.0;2172
22;Merlin;Paper;-10984.0;732.0;14032.0;-1888.0;-3336.0;3124.0;2275
23;Merlin;Paper;-12304.0;1044.0;14344.0;-1904.0;-2974.0;2260.0;2379
24;Merlin;Paper;-13264.0;752.0;14180.0;-1888.0;-1795.0;5684.0;2482
25;Merlin;Paper;-12664.0;764.0;11892.0;-1904.0;-3414.0;3769.0;2585
26;Merlin;Paper;-12660.0;564.0;13688.0;-1936.0;-3452.0;2073.0;2689
27;Merlin;Paper;-12636.0;684.0;14388.0;-1920.0;-3791.0;1925.0;2792
28;Merlin;Paper;-12528.0;592.0;11312.0;-1904.0;-3910.0;1481.0;2897
29;Merlin;Paper;-14068.0;668.0;11420.0;-1888.0;-3622.0;828.0;3000
30;Merlin;Paper;-13816.0;804.0;10872.0;-1904.0;-3562.0;607.0;3104
31;Merlin;Paper;-14664.0;748.0;11752.0;-1888.0;-2852.0;839.0;3207
32;Merlin;Paper;-14372.0;1040.0;10948.0;-1920.0;-3771.0;899.0;3310
33;Merlin;Paper;-14488.0;816.0;11052.0;-1904.0;-2935.0;774.0;3414
34;Merlin;Paper;-14060.0;576.0;10980.0;-1888.0;-2477.0;470.0;3517
35;Merlin;Paper;-14480.0;612.0;9780.0;-1920.0;-1995.0;889.0;3621
36;Merlin;Paper;-14640.0;792.0;9988.0;-1904.0;-1135.0;263.0;3724
37;Merlin;Paper;-15388.0;716.0;10836.0;-1904.0;-535.0;188.0;3827
38;Merlin;Paper;-13692.0;824.0;10256.0;-1920.0;-323.0;-306.0;3931
39;Merlin;Paper;-13728.0;464.0;10176.0;-1888.0;1004.0;-2262.0;4034
