id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Stone;988.0;2544.0;20704.0;-1856.0;100.0;736.0;0
1;Merlin;Stone;1436.0;2936.0;22304.0;-1792.0;70.0;1320.0;104
2;Merlin;Stone;1564.0;4260.0;25104.0;-1824.0;-901.0;1740.0;207
3;Merlin;Stone;148.0;4908.0;23572.0;-1856.0;-3980.0;922.0;310
4;Merlin;Stone;-5536.0;4276.0;23728.0;-1856.0;-6711.0;375.0;414
5;Merlin;Stone;-7252.0;3408.0;22892.0;-1824.0;-9070.0;2550.0;517
6;Merlin;Stone;-8964.0;1784.0;20388.0;-1840.0;-9727.0;1606.0;621
7;Merlin;Stone;-11800.0;-532.0;20100.0;-1824.0;-9153.0;2122.0;724
8;Merlin;Stone;-9040.0;-2092.0;15396.0;-1824.0;-8085.0;-2491.0;828
9;Merlin;Stone;-2228.0;-4248.0;14816.0;-1808.0;-5001.0;354.0;931
10;Merlin;Stone;-2180.0;-5304.0;10540.0;-1840.0;-3026.0;3378.0;1034
11;Merlin;Stone;904.0;-5664.0;8840.0;-1824.0;934.0;2943.0;1138
12;Merlin;Stone;3232.0;-5052.0;11724.0;-1856.0;5249.0;767.0;1241
13;Merlin;Stone;5940.0;-3436.0;18296.0;-1824.0;8261.0;447.0;1345
14;Merlin;Stone;6452.0;-1500.0;18036.0;-1856.0;7358.0;-405.0;1448
15;Merlin;Stone;7552.0;80.0;25944.0;-1840.0;8528.0;1036.0;1552
16;Merlin;Stone;4776.0;1692.0;24376.0;-1888.0;5448.0;356.0;1655
17;Merlin;Stone;5388.0;2800.0;23160.0;-1840.0;4859.0;143.0;1758
18;Merlin;Stone;1704.0;3336.0;19540.0;-1840.0;1759.0;741.0;1862
19;Merlin;Stone;184.0;3548.0;24736.0;-1840.0;821.0;4458.0;1965
20;Merlin;Stone;-372.0;3504.0;23172.0;-1824.0;758.0;2133.0;2069
21;Merlin;Stone;-3388.0;3332.0;22908.0;-1824.0;33.0;1316.0;2172
22;Merlin;Stone;-2728.0;3192.0;20484.0;-1856.0;-1725.0;657.0;2276
23;Merlin;Stone;-168.0;3060.0;21948.0;-1856.0;-689.0;758.0;2379
24;Merlin;Stone;-144.0;2864.0;19680.0;-1824.0;-514.0;528.0;2482
25;Merlin;Stone;744.0;2664.0;18884.0;-1824.0;-762.0;17.0;2585
26;Merlin;Stone;-1464.0;2456.0;18348.0;-1808.0;-1550.0;435.0;2688
27;Merlin;Stone;-248.0;2452.0;20644.0;-1824.0;-1407.0;343.0;2792
