id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;3996.0;-476.0;20528.0;-1920.0;-243.0;-296.0;0
1;Merlin;Paper;4916.0;-344.0;20184.0;-1936.0;-540.0;-143.0;104
2;Merlin;Paper;4496.0;-184.0;20264.0;-1904.0;-37.0;363.0;207
3;Merlin;Paper;4964.0;-328.0;20176.0;-1904.0;-549.0;-172.0;310
4;Merlin;Paper;4736.0;-208.0;20460.0;-1936.0;-546.0;-499.0;414
5;Merlin;Paper;4856.0;-132.0;19392.0;-1920.0;-289.0;-671.0;517
6;Merlin;Paper;6140.0;-96.0;20568.0;-1920.0;-480.0;-1736.0;621
7;Merlin;Paper;6264.0;-36.0;20912.0;-1888.0;-157.0;-1917.0;724
8;Merlin;Paper;6200.0;-132.0;20396.0;-1904.0;-504.0;-1375.0;828
9;Merlin;Paper;6156.0;-104.0;21444.0;-1904.0;-519.0;-1779.0;931
10;Merlin;Paper;6212.0;-108.0;18364.0;-1920.0;-554.0;-1529.0;1034
11;Merlin;Paper;6848.0;-292.0;18456.0;-1888.0;145.0;-734.0;1138
12;Merlin;Paper;6824.0;-112.0;19504.0;-1904.0;292.0;512.0;1241
13;Merlin;Paper;7368.0;-60.0;19532.0;-1904.0;339.0;710.0;1345
14;Merlin;Paper;6976.0;-272.0;19560.0;-1936.0;34.0;793.0;1448
15;Merlin;Paper;3076.0;44.0;23160.0;-1936.0;-447.0;6476.0;1552
16;Merlin;Paper;3188.0;-128.0;19320.0;-1904.0;-661.0;8327.0;1655
17;Merlin;Paper;1388.0;-68.0;19808.0;-1936.0;206.0;8428.0;1758
18;Merlin;Paper;96.0;-4.0;21492.0;-1904.0;1159.0;6734.0;1862
19;Merlin;Paper;-988.0;492.0;21220.0;-1904.0;-69.0;5442.0;1965
20;Merlin;Paper;-1392.0;564.0;21132.0;-1904.0;-888.0;6057.0;2069
21;Merlin;Paper;-4404.0;680.0;18560.0;-1920.0;-1249.0;5969.0;2172
22;Merlin;Paper;-4924.0;548.0;18952.0;-1920.0;-1840.0;3937.0;2276
23;Merlin;Paper;-6480.0;448.0;18896.0;-1936.0;-1202.0;3284.0;2379
24;Merlin;Paper;-5792.0;356.0;19836.0;-1904.0;-1659.0;3582.0;2482
25;Merlin;Paper;-5872.0;216.0;18212.0;-1920.0;-2552.0;3642.0;2586
26;Merlin;Paper;-7928.0;164.0;18452.0;-1936.0;-2704.0;4158.0;2689
27;Merlin;Paper;-7920.0;68.0;18808.0;-1936.0;-2829.0;4877.0;2793
28;Merlin;Paper;-9988.0;-16.0;15884.0;-1920.0;-2354.0;5453.0;2896
29;Merlin;Paper;-10596.0;228.0;16072.0;-1920.0;-2877.0;3885.0;3000
30;Merlin;Paper;-11912.0;-68.0;16844.0;-1872.0;-2591.0;4228.0;3104
31;Merlin;Paper;-11408.0;12.0;14844.0;-1904.0;-3266.0;3209.0;3207
32;Merlin;Paper;-11156.0;-236.0;14820.0;-1920.0;-3528.0;2155.0;3311
33;Merlin;Paper;-12336.0;-608.0;14720.0;-1904.0;-3395.0;1675.0;3414
34;Merlin;Paper;-13384.0;-652.0;13364.0;-1920.0;-2650.0;1712.0;3518
35;Merlin;Paper;-13104.0;-432.0;13360.0;-1920.0;-2819.0;1663.0;3621
36;Merlin;Paper;-13408.0;-388.0;13468.0;-1936.0;-3716.0;1082.0;3724
37;Merlin;Paper;-13760.0;-596.0;13272.0;-1888.0;-3537.0;1517.0;3828
38;Merlin;Paper;-11872.0;-960.0;11784.0;-1936.0;-3765.0;1605.0;3931
39;Merlin;Paper;-12976.0;-976.0;10728.0;-1888.0;-3315.0;1034.0;4035
40;Merlin;Paper;-13316.0;-996.0;11672.0;-1936.0;-3304.0;1338.0;4138
41;Merlin;Paper;-14940.0;-928.0;10728.0;-1904.0;-2128.0;725.0;4242
42;Merlin;Paper;-14188.0;-1044.0;7908.0;-1920.0;-1753.0;-189.0;4346
43;Merlin;Paper;-15476.0;-820.0;7192.0;-1936.0;-160.0;-752.0;4449
44;Merlin;Paper;-15904.0;-544.0;9276.0;-1888.0;2442.0;-2061.0;4553
