id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Stone;568.0;2728.0;18932.0;-1856.0;-297.0;-33.0;0
1;Merlin;Stone;740.0;2844.0;19804.0;-1872.0;-495.0;11.0;103
2;Merlin;Stone;1204.0;2960.0;20964.0;-1840.0;-567.0;355.0;207
3;Merlin;Stone;1648.0;2932.0;20624.0;-1840.0;-90.0;1127.0;310
4;Merlin;Stone;1408.0;3092.0;21108.0;-1872.0;-700.0;845.0;413
5;Merlin;Stone;2272.0;3504.0;21492.0;-1872.0;-618.0;2508.0;517
6;Merlin;Stone;2020.0;4032.0;24460.0;-1840.0;-2672.0;4332.0;620
7;Merlin;Stone;-2128.0;3996.0;23236.0;-1840.0;-4638.0;4457.0;724
8;Merlin;Stone;-5848.0;3612.0;22896.0;-1856.0;-5831.0;4601.0;827
9;Merlin;Stone;-8024.0;1904.0;19636.0;-1856.0;-6812.0;3777.0;930
10;Merlin;Stone;-8548.0;880.0;21408.0;-1824.0;-6899.0;1309.0;1034
11;Merlin;Stone;-7980.0;-420.0;18528.0;-1856.0;-7086.0;69.0;1137
12;Merlin;Stone;-5296.0;-1860.0;16756.0;-1856.0;-5476.0;-703.0;1241
13;Merlin;Stone;-2256.0;-3868.0;15008.0;-1856.0;-3217.0;-1694.0;1344
14;Merlin;Stone;-1840.0;-4800.0;12120.0;-1872.0;201.0;-384.0;1448
15;Merlin;Stone;484.0;-4532.0;17412.0;-1904.0;3837.0;925.0;1551
16;Merlin;Stone;3656.0;-3752.0;17964.0;-1840.0;6265.0;1746.0;1654
17;Merlin;Stone;5544.0;-2516.0;19348.0;-1872.0;5689.0;-674.0;1758
18;Merlin;Stone;3676.0;-1264.0;20924.0;-1872.0;5776.0;-703.0;1861
19;Merlin;Stone;2860.0;312.0;22276.0;-1840.0;5440.0;-712.0;1965
20;Merlin;Stone;2568.0;1388.0;24660.0;-1872.0;3592.0;1718.0;2068
21;Merlin;Stone;2204.0;2332.0;24880.0;-1840.0;1767.0;859.0;2172
22;Merlin;Stone;-1376.0;2812.0;23520.0;-1872.0;1173.0;178.0;2275
23;Merlin;Stone;-1168.0;2884.0;20652.0;-1872.0;393.0;532.0;2378
24;Merlin;Stone;-2236.0;3048.0;20260.0;-1872.0;-589.0;417.0;2482
25;Merlin;Stone;-2600.0;2796.0;22464.0;-1872.0;-469.0;-227.0;2585
26;Merlin;Stone;-3176.0;2936.0;20972.0;-1872.0;-251.0;-120.0;2689
27;Merlin;Stone;-1724.0;2884.0;19520.0;-1872.0;-1004.0;-248.0;2792
28;Merlin;Stone;-2096.0;2724.0;20612.0;-1872.0;-1010.0;-810.0;2896
29;Merlin;Stone;-720.0;2816.0;20180.0;-1904.0;-298.0;-1517.0;2999
30;Merlin;Stone;-404.0;2628.0;20584.0;-1872.0;-623.0;-201.0;3102
31;Merlin;Stone;-576.0;2796.0;20224.0;-1872.0;-637.0;477.0;3206
