id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Stone;-2512.0;1180.0;18192.0;-1872.0;-1055.0;-733.0;0
1;Merlin;Stone;-3444.0;812.0;19324.0;-1872.0;-734.0;-1673.0;103
2;Merlin;Stone;-3204.0;440.0;20824.0;-1872.0;-528.0;-845.0;207
3;Merlin;Stone;-3332.0;532.0;20760.0;-1904.0;-1177.0;812.0;310
4;Merlin;Stone;-2640.0;328.0;19872.0;-1872.0;-323.0;-318.0;413
5;Merlin;Stone;-720.0;272.0;18788.0;-1872.0;-29.0;-675.0;517
6;Merlin;Stone;2048.0;1368.0;19636.0;-1888.0;1041.0;-230.0;619
7;Merlin;Stone;-2084.0;2360.0;24056.0;-1888.0;-818.0;-216.0;723
8;Merlin;Stone;-3008.0;2408.0;24316.0;-1856.0;-3198.0;1441.0;826
9;Merlin;Stone;-3444.0;2000.0;19216.0;-1872.0;-4960.0;-488.0;930
10;Merlin;Stone;-3884.0;1152.0;22168.0;-1936.0;-4797.0;-2136.0;1033
11;Merlin;Stone;-7840.0;1008.0;23276.0;-1888.0;-6593.0;-1570.0;1136
12;Merlin;Stone;-6764.0;-476.0;21936.0;-1888.0;-8555.0;-1409.0;1240
13;Merlin;Stone;-9608.0;-2332.0;19704.0;-1856.0;-8085.0;-651.0;1343
14;Merlin;Stone;-7852.0;-4368.0;16440.0;-1872.0;-6610.0;1220.0;1447
15;Merlin;Stone;-1928.0;-4724.0;15200.0;-1904.0;-3475.0;469.0;1551
16;Merlin;Stone;-1776.0;-5424.0;16664.0;-1904.0;-2876.0;-2125.0;1655
17;Merlin;Stone;-1440.0;-5844.0;15260.0;-1856.0;-82.0;-1191.0;1758
18;Merlin;Stone;1460.0;-5764.0;15036.0;-1888.0;924.0;-3091.0;1861
19;Merlin;Stone;5128.0;-4180.0;15412.0;-1888.0;4113.0;-2936.0;1965
20;Merlin;Stone;10308.0;-3596.0;17744.0;-1872.0;5148.0;1232.0;2068
21;Merlin;Stone;8700.0;-2456.0;18212.0;-1872.0;5358.0;1664.0;2172
22;Merlin;Stone;7196.0;-1236.0;20036.0;-1904.0;5767.0;936.0;2275
23;Merlin;Stone;5612.0;76.0;21696.0;-1872.0;5218.0;-125.0;2379
24;Merlin;Stone;6260.0;1644.0;25800.0;-1872.0;4921.0;-2818.0;2481
25;Merlin;Stone;3008.0;2132.0;23480.0;-1904.0;1590.0;-577.0;2584
26;Merlin;Stone;1320.0;2040.0;22204.0;-1936.0;-144.0;3211.0;2688
27;Merlin;Stone;-1828.0;1660.0;20864.0;-1872.0;-566.0;3376.0;2791
28;Merlin;Stone;-2260.0;1292.0;20420.0;-1904.0;-1006.0;1088.0;2895
29;Merlin;Stone;-1172.0;1140.0;21108.0;-1872.0;-884.0;1470.0;2998
30;Merlin;Stone;100.0;1012.0;20856.0;-1872.0;-810.0;224.0;3101
31;Merlin;Stone;1508.0;1036.0;20896.0;-1904.0;-675.0;-425.0;3205
32;Merlin;Stone;-176.0;868.0;21056.0;-1872.0;-515.0;-254.0;3308
