id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exsc;5584.0;-6144.0;15868.0;-2608.0;-606.0;1597.0;0
1;Merlin;exsc;12828.0;-5276.0;14644.0;-2624.0;963.0;-2880.0;103
2;Merlin;exsc;15828.0;-3704.0;19720.0;-2640.0;597.0;1444.0;207
3;Merlin;exsc;1148.0;-5344.0;14076.0;-2656.0;3409.0;-1847.0;310
4;Merlin;exsc;3148.0;-5836.0;19828.0;-2576.0;5495.0;268.0;414
5;Merlin;exsc;4500.0;-5080.0;18124.0;-2608.0;2880.0;1705.0;517
6;Merlin;exsc;4256.0;-4556.0;19068.0;-2624.0;1418.0;2594.0;620
7;Merlin;exsc;468.0;-4124.0;17704.0;-2640.0;3519.0;5235.0;724
8;Merlin;exsc;396.0;-3356.0;20664.0;-2640.0;3886.0;2293.0;827
9;Merlin;exsc;4504.0;-2320.0;24832.0;-2656.0;2069.0;2961.0;931
10;Merlin;exsc;3912.0;-1608.0;22048.0;-2608.0;1468.0;494.0;1034
11;Merlin;exsc;-3148.0;-1280.0;22244.0;-2608.0;1844.0;-195.0;1138
12;Merlin;exsc;-1184.0;-672.0;24440.0;-2640.0;-974.0;-949.0;1241
13;Merlin;exsc;3704.0;-268.0;24748.0;-2608.0;-4077.0;-1957.0;1344
14;Merlin;exsc;7452.0;140.0;24228.0;-2624.0;-7264.0;-1385.0;1448
15;Merlin;exsc;10564.0;-816.0;20908.0;-2608.0;-8567.0;-2075.0;1551
16;Merlin;exsc;10936.0;-2544.0;17728.0;-2624.0;-7454.0;-1615.0;1655
17;Merlin;exsc;10224.0;-4496.0;17120.0;-2640.0;-5558.0;-1346.0;1758
18;Merlin;exsc;8324.0;-5632.0;12792.0;-2592.0;-4294.0;-1595.0;1862
19;Merlin;exsc;6136.0;-6672.0;12044.0;-2640.0;-629.0;-1010.0;1965
20;Merlin;exsc;1564.0;-7212.0;11748.0;-2656.0;1636.0;-490.0;2068
21;Merlin;exsc;1028.0;-7136.0;14288.0;-2608.0;4845.0;836.0;2172
22;Merlin;exsc;-1332.0;-6136.0;16824.0;-2608.0;5511.0;375.0;2275
23;Merlin;exsc;-808.0;-5252.0;19396.0;-2624.0;5343.0;-54.0;2379
24;Merlin;exsc;-1244.0;-3924.0;20652.0;-2656.0;4419.0;529.0;2482
25;Merlin;exsc;-1164.0;-2912.0;23216.0;-2608.0;3425.0;728.0;2586
26;Merlin;exsc;1828.0;-1916.0;22056.0;-2624.0;1254.0;1357.0;2689
27;Merlin;exsc;4248.0;-1876.0;22144.0;-2640.0;803.0;1350.0;2792
28;Merlin;exsc;4444.0;-1304.0;22244.0;-2640.0;266.0;224.0;2896
29;Merlin;exsc;3424.0;-1388.0;21220.0;-2656.0;-352.0;448.0;2999
30;Merlin;exsc;2236.0;-1360.0;20492.0;-2608.0;-420.0;274.0;3103
31;Merlin;exsc;2524.0;-1492.0;20564.0;-2640.0;-738.0;197.0;3206
32;Merlin;exsc;2120.0;-1672.0;19952.0;-2624.0;-457.0;198.0;3309
33;Merlin;exsc;2444.0;-1648.0;20680.0;-2592.0;-217.0;185.0;3413
34;Merlin;exsc;-32.0;-1648.0;20764.0;-2608.0;-717.0;497.0;3516
35;Merlin;exsc;1244.0;-1752.0;21440.0;-2640.0;-660.0;-149.0;3620
36;Merlin;exsc;1488.0;-1684.0;20304.0;-2624.0;-562.0;10.0;3723
37;Merlin;exsc;1816.0;-1276.0;19532.0;-2624.0;-748.0;180.0;3827
38;Merlin;exsc;2744.0;-1456.0;20512.0;-2656.0;-98.0;349.0;3930
39;Merlin;exsc;4316.0;-1244.0;21616.0;-2640.0;1035.0;-2001.0;4033
40;Merlin;exsc;5096.0;-528.0;24016.0;-2656.0;-1201.0;-484.0;4137
41;Merlin;exsc;4372.0;-668.0;21936.0;-2640.0;-2366.0;1015.0;4240
42;Merlin;exsc;1720.0;-1224.0;23416.0;-2640.0;-2911.0;1296.0;4344
43;Merlin;exsc;-924.0;-1808.0;24336.0;-2656.0;-5119.0;1329.0;4447
44;Merlin;exsc;-3692.0;-3320.0;21812.0;-2640.0;-6693.0;675.0;4551
45;Merlin;exsc;-3492.0;-4440.0;19956.0;-2592.0;-7360.0;518.0;4654
46;Merlin;exsc;-3500.0;-5928.0;17236.0;-2608.0;-7592.0;707.0;4757
47;Merlin;exsc;-2464.0;-7344.0;14552.0;-2624.0;-5912.0;901.0;4861
48;Merlin;exsc;-308.0;-8320.0;14772.0;-2640.0;-3069.0;1154.0;4964
49;Merlin;exsc;1108.0;-8660.0;14424.0;-2640.0;-2141.0;892.0;5068
50;Merlin;exsc;2084.0;-8364.0;15712.0;-2624.0;-347.0;535.0;5171
51;Merlin;exsc;4484.0;-8068.0;15244.0;-2640.0;1205.0;168.0;5275
52;Merlin;exsc;5368.0;-7712.0;17684.0;-2640.0;2056.0;555.0;5378
53;Merlin;exsc;4200.0;-7204.0;18488.0;-2656.0;1791.0;1387.0;5481
54;Merlin;exsc;4652.0;-6724.0;19576.0;-2640.0;1605.0;2248.0;5585
55;Merlin;exsc;5172.0;-5984.0;17840.0;-2624.0;3086.0;792.0;5688
56;Merlin;exsc;4676.0;-5308.0;19084.0;-2608.0;3276.0;1199.0;5792
57;Merlin;exsc;3620.0;-4408.0;20008.0;-2624.0;2224.0;640.0;5895
