id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;284.0;-96.0;20780.0;-1952.0;-190.0;-113.0;0
1;Merlin;Paper;936.0;120.0;20340.0;-1920.0;-586.0;-296.0;103
2;Merlin;Paper;704.0;16.0;20872.0;-1920.0;-536.0;-51.0;207
3;Merlin;Paper;1072.0;108.0;20560.0;-1952.0;-487.0;637.0;310
4;Merlin;Paper;3072.0;-116.0;19988.0;-1952.0;-548.0;4565.0;413
5;Merlin;Paper;-3264.0;304.0;20580.0;-1904.0;-1096.0;9338.0;517
6;Merlin;Paper;-3528.0;412.0;19224.0;-1936.0;-778.0;5721.0;620
7;Merlin;Paper;-3964.0;552.0;19884.0;-1920.0;-209.0;3006.0;724
8;Merlin;Paper;-4888.0;840.0;20356.0;-1952.0;-534.0;3983.0;827
9;Merlin;Paper;-5924.0;1004.0;18832.0;-1936.0;-1801.0;4432.0;931
10;Merlin;Paper;-7228.0;792.0;18572.0;-1904.0;-2517.0;4018.0;1034
11;Merlin;Paper;-7396.0;768.0;18468.0;-1952.0;-2368.0;4199.0;1137
12;Merlin;Paper;-9132.0;1028.0;17220.0;-1936.0;-2045.0;2944.0;1241
13;Merlin;Paper;-8948.0;1108.0;16972.0;-1952.0;-1425.0;3022.0;1344
14;Merlin;Paper;-9780.0;1384.0;17032.0;-1952.0;-1706.0;3023.0;1449
15;Merlin;Paper;-10088.0;1432.0;15868.0;-1936.0;-1731.0;3555.0;1552
16;Merlin;Paper;-11664.0;1628.0;16248.0;-1952.0;-1924.0;2852.0;1656
17;Merlin;Paper;-11672.0;1776.0;16668.0;-1968.0;-2742.0;1361.0;1759
18;Merlin;Paper;-11500.0;1736.0;15396.0;-1984.0;-3098.0;1974.0;1862
19;Merlin;Paper;-10832.0;1880.0;14268.0;-1936.0;-3199.0;2343.0;1966
20;Merlin;Paper;-11880.0;1748.0;14276.0;-1936.0;-2919.0;2391.0;2069
21;Merlin;Paper;-12480.0;1796.0;15012.0;-1952.0;-3662.0;1740.0;2173
22;Merlin;Paper;-11068.0;1692.0;13232.0;-1968.0;-3670.0;2032.0;2276
23;Merlin;Paper;-14316.0;1620.0;13728.0;-1920.0;-3088.0;1669.0;2380
24;Merlin;Paper;-11944.0;1780.0;13948.0;-1904.0;-3797.0;1571.0;2483
25;Merlin;Paper;-12688.0;1948.0;13436.0;-1968.0;-3488.0;1967.0;2587
26;Merlin;Paper;-13688.0;1980.0;13196.0;-1936.0;-3751.0;1967.0;2691
27;Merlin;Paper;-13372.0;2012.0;12488.0;-1936.0;-3656.0;2017.0;2794
28;Merlin;Paper;-14184.0;1772.0;10316.0;-1920.0;-4100.0;1025.0;2898
29;Merlin;Paper;-14608.0;1872.0;10880.0;-1968.0;-3790.0;1208.0;3001
30;Merlin;Paper;-14108.0;1848.0;12536.0;-1936.0;-2884.0;503.0;3105
31;Merlin;Paper;-14436.0;1552.0;11804.0;-1920.0;-3465.0;570.0;3208
32;Merlin;Paper;-13160.0;1520.0;11428.0;-1936.0;-3460.0;26.0;3311
33;Merlin;Paper;-13184.0;1460.0;11532.0;-1936.0;-3597.0;-501.0;3415
34;Merlin;Paper;-15308.0;1436.0;11028.0;-1920.0;-2147.0;98.0;3518
35;Merlin;Paper;-15376.0;1240.0;9776.0;-1968.0;-1563.0;394.0;3622
36;Merlin;Paper;-14544.0;1544.0;11032.0;-1936.0;-1308.0;-194.0;3725
37;Merlin;Paper;-14836.0;1244.0;10832.0;-1936.0;-760.0;-1356.0;3829
38;Merlin;Paper;-14532.0;1408.0;11080.0;-1952.0;-489.0;-1821.0;3933
39;Merlin;Paper;-14768.0;1624.0;11332.0;-1968.0;-559.0;-999.0;4036
