id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;ft;3480.0;1564.0;20108.0;-2608.0;-219.0;-1076.0;0
1;Merlin;ft;4240.0;1620.0;19328.0;-2592.0;82.0;-510.0;103
2;Merlin;ft;3440.0;1696.0;19052.0;-2592.0;610.0;-3042.0;207
3;Merlin;ft;52.0;1872.0;18396.0;-2608.0;1979.0;300.0;310
4;Merlin;ft;-1440.0;2736.0;22096.0;-2576.0;1077.0;-360.0;413
5;Merlin;ft;-1700.0;4168.0;21500.0;-2592.0;-1886.0;-2752.0;517
6;Merlin;ft;1252.0;5872.0;22776.0;-2640.0;-3354.0;-5385.0;620
7;Merlin;ft;7104.0;7400.0;26136.0;-2624.0;-8259.0;-1196.0;724
8;Merlin;ft;11204.0;6124.0;22016.0;-2608.0;-10341.0;3928.0;827
9;Merlin;ft;10736.0;3408.0;22008.0;-2624.0;-8883.0;3663.0;930
10;Merlin;ft;9796.0;2092.0;22680.0;-2608.0;-9601.0;-151.0;1034
11;Merlin;ft;11304.0;292.0;17848.0;-2592.0;-7862.0;-2160.0;1137
12;Merlin;ft;8696.0;-984.0;16432.0;-2640.0;-6606.0;-1708.0;1241
13;Merlin;ft;3236.0;-2792.0;14232.0;-2592.0;-4291.0;-873.0;1344
14;Merlin;ft;780.0;-4028.0;13464.0;-2608.0;-648.0;-786.0;1448
15;Merlin;ft;-3532.0;-5244.0;12520.0;-2608.0;1794.0;-1569.0;1551
16;Merlin;ft;-3676.0;-4684.0;15476.0;-2592.0;4525.0;-721.0;1654
17;Merlin;ft;-5076.0;-3516.0;16508.0;-2608.0;7501.0;-921.0;1758
18;Merlin;ft;-7920.0;-2368.0;19516.0;-2624.0;7849.0;-505.0;1861
19;Merlin;ft;-7904.0;-420.0;22108.0;-2608.0;7604.0;70.0;1965
20;Merlin;ft;-5488.0;1668.0;24056.0;-2592.0;7047.0;-567.0;2068
21;Merlin;ft;-4144.0;3448.0;24312.0;-2576.0;4885.0;-918.0;2172
22;Merlin;ft;-1692.0;4632.0;24232.0;-2608.0;2751.0;-877.0;2275
23;Merlin;ft;300.0;4972.0;23468.0;-2592.0;869.0;-1891.0;2378
24;Merlin;ft;3968.0;5240.0;21688.0;-2608.0;557.0;-988.0;2482
25;Merlin;ft;4556.0;4968.0;20720.0;-2608.0;-59.0;-1816.0;2585
26;Merlin;ft;3492.0;4464.0;21240.0;-2592.0;-695.0;-1187.0;2689
27;Merlin;ft;440.0;3748.0;20388.0;-2640.0;-1162.0;-125.0;2792
