id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exsc;-28.0;-260.0;20588.0;-2640.0;-2050.0;415.0;0
1;Merlin;exsc;6860.0;2384.0;18444.0;-2608.0;-273.0;-745.0;103
2;Merlin;exsc;5000.0;2780.0;19572.0;-2624.0;-1356.0;71.0;207
3;Merlin;exsc;5408.0;2592.0;18824.0;-2656.0;-1798.0;1729.0;310
4;Merlin;exsc;7268.0;2744.0;17356.0;-2640.0;-98.0;1435.0;414
5;Merlin;exsc;10240.0;2144.0;19356.0;-2608.0;1178.0;641.0;517
6;Merlin;exsc;4940.0;3552.0;17936.0;-2624.0;1337.0;1400.0;621
7;Merlin;exsc;3160.0;6132.0;20676.0;-2656.0;3525.0;694.0;724
8;Merlin;exsc;3328.0;6448.0;24488.0;-2640.0;2590.0;797.0;827
9;Merlin;exsc;3312.0;4696.0;21948.0;-2640.0;-292.0;1892.0;931
10;Merlin;exsc;1644.0;4668.0;19832.0;-2624.0;-570.0;2787.0;1034
11;Merlin;exsc;2004.0;4332.0;20284.0;-2640.0;-446.0;2733.0;1138
12;Merlin;exsc;1464.0;4092.0;20576.0;-2624.0;-610.0;1552.0;1241
13;Merlin;exsc;992.0;3960.0;20116.0;-2656.0;-53.0;1342.0;1344
14;Merlin;exsc;2836.0;3448.0;21804.0;-2608.0;517.0;1522.0;1447
15;Merlin;exsc;3720.0;3660.0;18656.0;-2640.0;301.0;1587.0;1550
16;Merlin;exsc;1572.0;3428.0;22144.0;-2640.0;-853.0;4000.0;1654
17;Merlin;exsc;-244.0;2828.0;18968.0;-2656.0;686.0;621.0;1757
18;Merlin;exsc;1612.0;2956.0;21504.0;-2608.0;-621.0;824.0;1861
19;Merlin;exsc;3388.0;3756.0;21192.0;-2608.0;650.0;-3007.0;1964
20;Merlin;exsc;-236.0;2648.0;19492.0;-2656.0;65.0;545.0;2067
21;Merlin;exsc;912.0;2316.0;20516.0;-2656.0;341.0;1825.0;2171
22;Merlin;exsc;608.0;2740.0;19448.0;-2640.0;-615.0;3192.0;2274
23;Merlin;exsc;584.0;2380.0;20992.0;-2640.0;112.0;1825.0;2378
24;Merlin;exsc;1288.0;2332.0;20120.0;-2608.0;45.0;337.0;2481
25;Merlin;exsc;1220.0;2396.0;19116.0;-2656.0;320.0;866.0;2585
26;Merlin;exsc;1804.0;2480.0;22324.0;-2624.0;534.0;939.0;2688
27;Merlin;exsc;364.0;2104.0;20244.0;-2624.0;454.0;1624.0;2791
28;Merlin;exsc;404.0;2188.0;20800.0;-2624.0;-87.0;2440.0;2895
29;Merlin;exsc;1300.0;2980.0;18848.0;-2640.0;254.0;991.0;2998
30;Merlin;exsc;-364.0;2436.0;21564.0;-2608.0;109.0;-271.0;3101
31;Merlin;exsc;-372.0;2420.0;20308.0;-2608.0;-198.0;993.0;3204
32;Merlin;exsc;-1428.0;2768.0;21124.0;-2640.0;78.0;302.0;3308
33;Merlin;exsc;232.0;2468.0;20336.0;-2640.0;-453.0;1782.0;3411
34;Merlin;exsc;-932.0;2336.0;19616.0;-2592.0;5.0;104.0;3514
35;Merlin;exsc;-1736.0;2044.0;20404.0;-2624.0;20.0;410.0;3618
36;Merlin;exsc;-1692.0;2212.0;19820.0;-2656.0;-406.0;625.0;3721
37;Merlin;exsc;-676.0;2536.0;20272.0;-2640.0;-439.0;254.0;3825
38;Merlin;exsc;144.0;3052.0;21308.0;-2640.0;-842.0;132.0;3928
39;Merlin;exsc;1436.0;2848.0;21612.0;-2624.0;-72.0;-277.0;4032
40;Merlin;exsc;1404.0;2800.0;20236.0;-2656.0;-688.0;-156.0;4135
41;Merlin;exsc;80.0;2652.0;20112.0;-2672.0;-717.0;-223.0;4238
