id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Scissors;-1160.0;-16380.0;5072.0;-2000.0;149.0;-642.0;0
1;Merlin;Scissors;56.0;-16400.0;3656.0;-2000.0;489.0;-523.0;104
2;Merlin;Scissors;-1416.0;-16268.0;4056.0;-2016.0;536.0;-7.0;207
3;Merlin;Scissors;-1808.0;-16196.0;4800.0;-2000.0;1089.0;261.0;311
4;Merlin;Scissors;-1028.0;-16080.0;3820.0;-2016.0;1361.0;-462.0;414
5;Merlin;Scissors;-2744.0;-15864.0;4716.0;-2016.0;1450.0;1046.0;517
6;Merlin;Scissors;-944.0;-15072.0;3788.0;-2016.0;2753.0;747.0;621
7;Merlin;Scissors;752.0;-15272.0;9508.0;-2000.0;3689.0;-2465.0;724
8;Merlin;Scissors;-1576.0;-14240.0;6088.0;-1984.0;4815.0;-1095.0;828
9;Merlin;Scissors;-3504.0;-13852.0;8108.0;-2016.0;5326.0;427.0;931
10;Merlin;Scissors;-3416.0;-12952.0;10820.0;-1984.0;5124.0;-313.0;1035
11;Merlin;Scissors;-4156.0;-12284.0;8544.0;-1952.0;5248.0;-2503.0;1137
12;Merlin;Scissors;-3600.0;-11080.0;13252.0;-2016.0;5989.0;-3087.0;1240
13;Merlin;Scissors;-3404.0;-9720.0;13696.0;-2016.0;6356.0;-3320.0;1344
14;Merlin;Scissors;-5144.0;-8812.0;18236.0;-1984.0;6115.0;-2054.0;1447
15;Merlin;Scissors;-4296.0;-7560.0;17620.0;-2016.0;4878.0;-2518.0;1551
16;Merlin;Scissors;-3332.0;-6068.0;18188.0;-1984.0;5482.0;-1488.0;1654
17;Merlin;Scissors;-4496.0;-5192.0;18236.0;-2016.0;5792.0;-1438.0;1758
18;Merlin;Scissors;-4280.0;-4156.0;21980.0;-2000.0;5659.0;1480.0;1861
19;Merlin;Scissors;-3388.0;-2796.0;21620.0;-2032.0;4360.0;-789.0;1964
20;Merlin;Scissors;-3900.0;-1540.0;21276.0;-2000.0;4071.0;-575.0;2068
21;Merlin;Scissors;-3880.0;-664.0;21816.0;-2000.0;4377.0;-1159.0;2171
22;Merlin;Scissors;-3096.0;116.0;20480.0;-2016.0;3959.0;-949.0;2275
23;Merlin;Scissors;-2324.0;1004.0;19900.0;-2016.0;3206.0;-686.0;2378
24;Merlin;Scissors;-3504.0;1824.0;23684.0;-2000.0;2906.0;-620.0;2482
25;Merlin;Scissors;-4076.0;2560.0;22404.0;-2000.0;2072.0;-661.0;2585
26;Merlin;Scissors;-3068.0;3060.0;20472.0;-2000.0;1607.0;-321.0;2688
27;Merlin;Scissors;-3168.0;3440.0;20888.0;-1984.0;1467.0;-834.0;2792
28;Merlin;Scissors;-2972.0;3772.0;20676.0;-1984.0;963.0;-648.0;2895
29;Merlin;Scissors;-2124.0;3908.0;22076.0;-2000.0;-504.0;-440.0;2999
30;Merlin;Scissors;-2796.0;3868.0;20808.0;-2000.0;267.0;-269.0;3101
31;Merlin;Scissors;-3216.0;4156.0;19932.0;-1984.0;299.0;-260.0;3204
32;Merlin;Scissors;-2484.0;4320.0;20348.0;-2016.0;-81.0;-154.0;3308
33;Merlin;Scissors;-1556.0;4280.0;19848.0;-2000.0;-240.0;11.0;3411
34;Merlin;Scissors;-2424.0;4560.0;19492.0;-1984.0;-415.0;47.0;3515
35;Merlin;Scissors;-1620.0;4576.0;20876.0;-2016.0;-671.0;34.0;3618
36;Merlin;Scissors;-2044.0;4488.0;20352.0;-1968.0;-271.0;267.0;3722
