id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Paper;-2080.0;844.0;20288.0;-1984.0;-606.0;-150.0;0
1;Merlin;Paper;-1488.0;1052.0;19572.0;-1952.0;-1226.0;-132.0;103
2;Merlin;Paper;-1324.0;968.0;21480.0;-1936.0;-598.0;81.0;208
3;Merlin;Paper;-1124.0;984.0;19772.0;-1968.0;-427.0;284.0;311
4;Merlin;Paper;28.0;1092.0;20644.0;-1936.0;-654.0;878.0;414
5;Merlin;Paper;16.0;1032.0;20564.0;-1968.0;-937.0;1345.0;518
6;Merlin;Paper;-1316.0;1256.0;21488.0;-1936.0;-440.0;1798.0;620
7;Merlin;Paper;-2268.0;1320.0;21144.0;-1984.0;-1111.0;2460.0;725
8;Merlin;Paper;-3772.0;1300.0;20508.0;-1936.0;-922.0;3652.0;828
9;Merlin;Paper;-3492.0;1160.0;20048.0;-1968.0;-1301.0;2970.0;932
10;Merlin;Paper;-4188.0;948.0;19592.0;-1952.0;-1376.0;2528.0;1035
11;Merlin;Paper;-5280.0;1260.0;19712.0;-1968.0;-1200.0;3094.0;1138
12;Merlin;Paper;-5920.0;1244.0;18820.0;-1936.0;-1118.0;3113.0;1242
13;Merlin;Paper;-6568.0;1180.0;18608.0;-1952.0;-816.0;2301.0;1345
14;Merlin;Paper;-6720.0;1440.0;19368.0;-1968.0;-998.0;2362.0;1449
15;Merlin;Paper;-6232.0;1692.0;18832.0;-1968.0;-1884.0;3462.0;1552
16;Merlin;Paper;-9004.0;1736.0;18520.0;-1920.0;-1384.0;3636.0;1656
17;Merlin;Paper;-8184.0;1636.0;17020.0;-1936.0;-1564.0;3577.0;1759
18;Merlin;Paper;-9916.0;1932.0;17132.0;-1968.0;-2272.0;2929.0;1862
19;Merlin;Paper;-10960.0;1908.0;14884.0;-1952.0;-1755.0;3469.0;1966
20;Merlin;Paper;-9700.0;1868.0;14904.0;-1936.0;-1847.0;2859.0;2069
21;Merlin;Paper;-9844.0;1804.0;15700.0;-1952.0;-2412.0;2285.0;2173
22;Merlin;Paper;-11120.0;1828.0;15048.0;-1936.0;-2223.0;2273.0;2277
23;Merlin;Paper;-10224.0;1892.0;15924.0;-1952.0;-2357.0;2255.0;2381
24;Merlin;Paper;-10008.0;2200.0;15380.0;-1968.0;-2866.0;2853.0;2484
25;Merlin;Paper;-11892.0;2268.0;15468.0;-1952.0;-3126.0;2909.0;2587
26;Merlin;Paper;-11856.0;2584.0;15344.0;-1936.0;-4026.0;3520.0;2691
27;Merlin;Paper;-13356.0;2576.0;13136.0;-1920.0;-3982.0;3177.0;2794
28;Merlin;Paper;-13056.0;2296.0;12068.0;-1920.0;-3504.0;2551.0;2898
29;Merlin;Paper;-12612.0;2356.0;14568.0;-1968.0;-3540.0;1280.0;3001
30;Merlin;Paper;-13204.0;2368.0;13176.0;-1952.0;-3162.0;909.0;3104
31;Merlin;Paper;-14096.0;2420.0;11408.0;-1904.0;-3445.0;1001.0;3208
32;Merlin;Paper;-13212.0;2460.0;10008.0;-1952.0;-3428.0;2365.0;3311
33;Merlin;Paper;-13392.0;2256.0;12268.0;-1936.0;-3195.0;836.0;3416
34;Merlin;Paper;-14472.0;2404.0;12892.0;-1936.0;-2975.0;792.0;3519
35;Merlin;Paper;-14352.0;2276.0;11880.0;-1952.0;-2499.0;488.0;3623
36;Merlin;Paper;-14020.0;2240.0;12944.0;-1936.0;-3488.0;-269.0;3726
37;Merlin;Paper;-14932.0;2412.0;9468.0;-1952.0;-2938.0;-200.0;3829
38;Merlin;Paper;-14696.0;2324.0;10276.0;-1984.0;-1787.0;-489.0;3933
39;Merlin;Paper;-15668.0;2256.0;10100.0;-1936.0;-1025.0;-743.0;4036
40;Merlin;Paper;-14576.0;2184.0;11628.0;-1952.0;918.0;-2920.0;4140
41;Merlin;Paper;-12620.0;2120.0;13088.0;-1936.0;498.0;-3704.0;4243
