id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Scissors;-808.0;-16192.0;4716.0;-2032.0;222.0;-24.0;0
1;Merlin;Scissors;-1740.0;-16676.0;6328.0;-1984.0;9.0;-2204.0;103
2;Merlin;Scissors;-848.0;-16032.0;5172.0;-2016.0;-189.0;-1577.0;207
3;Merlin;Scissors;-2360.0;-15936.0;7396.0;-2016.0;1940.0;-584.0;310
4;Merlin;Scissors;-1384.0;-15800.0;7432.0;-1984.0;1464.0;-551.0;413
5;Merlin;Scissors;-12.0;-15676.0;6284.0;-2000.0;1830.0;-801.0;517
6;Merlin;Scissors;-2000.0;-15388.0;7104.0;-1984.0;2478.0;-1374.0;620
7;Merlin;Scissors;-740.0;-14988.0;8024.0;-2032.0;3152.0;-1172.0;724
8;Merlin;Scissors;-1292.0;-14792.0;7748.0;-2000.0;3417.0;-1515.0;827
9;Merlin;Scissors;-3160.0;-13724.0;11516.0;-2032.0;4025.0;-912.0;931
10;Merlin;Scissors;-3568.0;-12840.0;12100.0;-2000.0;3316.0;67.0;1034
11;Merlin;Scissors;-2428.0;-12768.0;11848.0;-2000.0;5104.0;710.0;1137
12;Merlin;Scissors;-3152.0;-12468.0;12652.0;-2000.0;3751.0;-533.0;1241
13;Merlin;Scissors;-4208.0;-11504.0;16240.0;-1984.0;4334.0;-1378.0;1344
14;Merlin;Scissors;-4848.0;-10568.0;17384.0;-1984.0;4449.0;-818.0;1448
15;Merlin;Scissors;-3152.0;-9456.0;15356.0;-1984.0;4191.0;-283.0;1551
16;Merlin;Scissors;-2764.0;-8864.0;15932.0;-2016.0;4122.0;-556.0;1654
17;Merlin;Scissors;-2440.0;-8132.0;16200.0;-2000.0;3770.0;-1153.0;1758
18;Merlin;Scissors;-2672.0;-6832.0;17668.0;-2000.0;4740.0;-619.0;1861
19;Merlin;Scissors;-4120.0;-5588.0;20452.0;-2000.0;4773.0;-695.0;1965
20;Merlin;Scissors;-4816.0;-4152.0;18632.0;-2000.0;4289.0;-1229.0;2068
21;Merlin;Scissors;-5084.0;-2988.0;21176.0;-1984.0;4202.0;-675.0;2172
22;Merlin;Scissors;-3388.0;-1644.0;19880.0;-1984.0;4360.0;-228.0;2275
23;Merlin;Scissors;-2724.0;-624.0;19248.0;-2048.0;3991.0;-398.0;2378
24;Merlin;Scissors;-3472.0;912.0;21352.0;-2048.0;4357.0;-1289.0;2482
25;Merlin;Scissors;-3520.0;1924.0;21448.0;-2016.0;3706.0;-417.0;2585
26;Merlin;Scissors;-4232.0;2764.0;21732.0;-2000.0;2555.0;-1515.0;2689
27;Merlin;Scissors;-4460.0;3496.0;22188.0;-2000.0;2337.0;-593.0;2792
28;Merlin;Scissors;-3708.0;3924.0;22308.0;-1968.0;2566.0;-425.0;2896
29;Merlin;Scissors;-1988.0;4512.0;19808.0;-2032.0;1776.0;81.0;2999
30;Merlin;Scissors;-2932.0;4924.0;19876.0;-2000.0;657.0;-12.0;3102
31;Merlin;Scissors;-2712.0;5012.0;19856.0;-2000.0;620.0;-269.0;3206
32;Merlin;Scissors;-2652.0;5260.0;18860.0;-2000.0;940.0;-341.0;3309
33;Merlin;Scissors;-1796.0;5448.0;19676.0;-2000.0;588.0;-27.0;3413
34;Merlin;Scissors;-1524.0;5620.0;20604.0;-2032.0;23.0;-349.0;3516
35;Merlin;Scissors;-2504.0;5944.0;19848.0;-2016.0;-377.0;224.0;3620
36;Merlin;Scissors;-2120.0;5884.0;19296.0;-1984.0;-801.0;214.0;3723
37;Merlin;Scissors;-2856.0;5756.0;20180.0;-2016.0;-689.0;-13.0;3826
38;Merlin;Scissors;-2724.0;5748.0;19084.0;-2016.0;-817.0;373.0;3930
