id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Wizard #1;Expelliarmus;500.0;884.0;20580.0;-1968.0;-595.0;47.0;0
1;Wizard #1;Expelliarmus;524.0;808.0;20704.0;-1968.0;-618.0;53.0;103
2;Wizard #1;Expelliarmus;592.0;732.0;20568.0;-2032.0;-605.0;32.0;205
3;Wizard #1;Expelliarmus;544.0;856.0;20592.0;-2016.0;-609.0;48.0;309
4;Wizard #1;Expelliarmus;512.0;916.0;20728.0;-1968.0;-601.0;89.0;412
5;Wizard #1;Expelliarmus;508.0;856.0;20696.0;-1968.0;-609.0;21.0;516
6;Wizard #1;Expelliarmus;456.0;932.0;20584.0;-1984.0;-594.0;44.0;618
7;Wizard #1;Expelliarmus;540.0;840.0;20796.0;-1984.0;-601.0;33.0;722
8;Wizard #1;Expelliarmus;584.0;900.0;20724.0;-1984.0;-594.0;43.0;825
9;Wizard #1;Expelliarmus;568.0;896.0;20684.0;-2016.0;-600.0;56.0;928
10;Wizard #1;Expelliarmus;604.0;760.0;20536.0;-2000.0;-601.0;46.0;1031
11;Wizard #1;Expelliarmus;580.0;768.0;20684.0;-2032.0;-594.0;45.0;1134
12;Wizard #1;Expelliarmus;560.0;896.0;20680.0;-2000.0;-607.0;61.0;1238
13;Wizard #1;Expelliarmus;524.0;824.0;20716.0;-2016.0;-610.0;39.0;1341
14;Wizard #1;Expelliarmus;472.0;808.0;20664.0;-1984.0;-611.0;57.0;1443
15;Wizard #1;Expelliarmus;520.0;932.0;20816.0;-1984.0;-603.0;31.0;1547
16;Wizard #1;Expelliarmus;580.0;848.0;20732.0;-1984.0;-606.0;46.0;1650
17;Wizard #1;Expelliarmus;596.0;796.0;20776.0;-2032.0;-618.0;52.0;1754
18;Wizard #1;Expelliarmus;600.0;856.0;20732.0;-2032.0;-604.0;36.0;1856
19;Wizard #1;Expelliarmus;480.0;864.0;20756.0;-2000.0;-605.0;67.0;1960
20;Wizard #1;Expelliarmus;528.0;812.0;20536.0;-2016.0;-628.0;68.0;2063
21;Wizard #1;Expelliarmus;580.0;856.0;20716.0;-2016.0;-611.0;27.0;2166
22;Wizard #1;Expelliarmus;596.0;840.0;20776.0;-2016.0;-599.0;58.0;2270
23;Wizard #1;Expelliarmus;436.0;912.0;20744.0;-1984.0;-629.0;48.0;2372
24;Wizard #1;Expelliarmus;560.0;920.0;20764.0;-2016.0;-602.0;49.0;2476
25;Wizard #1;Expelliarmus;532.0;772.0;20740.0;-2000.0;-609.0;80.0;2579
26;Wizard #1;Expelliarmus;664.0;840.0;20608.0;-2000.0;-606.0;26.0;2683
