id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;gerade;gerade;-1820.0;3548.0;19884.0;-3408.0;-642.0;-560.0;0
1;gerade;gerade;-2428.0;3488.0;20460.0;-3440.0;-528.0;-218.0;104
2;gerade;gerade;-1592.0;3480.0;20392.0;-3440.0;-1197.0;-1225.0;207
3;gerade;gerade;-1628.0;3232.0;20348.0;-3440.0;-1255.0;-2256.0;310
4;gerade;gerade;-984.0;3232.0;20340.0;-3408.0;-1079.0;-1590.0;414
5;gerade;gerade;-1200.0;3052.0;20000.0;-3408.0;-767.0;-1155.0;517
6;gerade;gerade;-324.0;3252.0;20216.0;-3440.0;-1086.0;-492.0;621
7;gerade;gerade;-608.0;2964.0;20668.0;-3376.0;-714.0;-350.0;723
8;gerade;gerade;-528.0;2860.0;20668.0;-3408.0;-509.0;-163.0;827
9;gerade;gerade;-856.0;2936.0;20644.0;-3424.0;-1034.0;-467.0;930
10;gerade;gerade;-792.0;2812.0;20488.0;-3392.0;-583.0;-378.0;1033
11;gerade;gerade;-1232.0;2984.0;21020.0;-3424.0;-466.0;-351.0;1137
12;gerade;gerade;-376.0;2928.0;20092.0;-3392.0;-599.0;72.0;1240
13;gerade;gerade;-372.0;3068.0;20016.0;-3392.0;-762.0;325.0;1343
14;gerade;gerade;-460.0;2788.0;19968.0;-3440.0;-685.0;-74.0;1446
15;gerade;gerade;-1028.0;2804.0;20756.0;-3408.0;-641.0;-192.0;1549
16;gerade;gerade;-684.0;2996.0;20132.0;-3376.0;-261.0;9.0;1653
17;gerade;gerade;-360.0;2880.0;20340.0;-3424.0;-751.0;-143.0;1756
18;gerade;gerade;-1112.0;3084.0;21004.0;-3424.0;-591.0;-117.0;1860
19;gerade;gerade;-400.0;2800.0;19888.0;-3440.0;-309.0;133.0;1962
20;gerade;gerade;152.0;2728.0;19636.0;-3408.0;-616.0;-41.0;2066
21;gerade;gerade;-704.0;2916.0;20268.0;-3392.0;-476.0;-425.0;2169
22;gerade;gerade;-592.0;2984.0;20532.0;-3424.0;-671.0;-1.0;2272
23;gerade;gerade;-680.0;2952.0;20576.0;-3408.0;-291.0;561.0;2376
24;gerade;gerade;-316.0;3024.0;19916.0;-3408.0;-369.0;-53.0;2478
25;gerade;gerade;-360.0;2992.0;20540.0;-3392.0;-295.0;-24.0;2582
26;gerade;gerade;260.0;3016.0;20252.0;-3424.0;-306.0;-81.0;2685
27;gerade;gerade;76.0;3080.0;20144.0;-3408.0;-911.0;-499.0;2788
28;gerade;gerade;-536.0;2908.0;20592.0;-3408.0;-542.0;-84.0;2892
29;gerade;gerade;-224.0;2932.0;19904.0;-3392.0;-580.0;-416.0;2994
30;gerade;gerade;-48.0;3072.0;20804.0;-3392.0;-658.0;-313.0;3098
31;gerade;gerade;-408.0;2992.0;20516.0;-3424.0;-797.0;-51.0;3201
32;gerade;gerade;-384.0;3048.0;20428.0;-3408.0;-411.0;177.0;3305
33;gerade;gerade;-508.0;2976.0;19596.0;-3440.0;-241.0;-111.0;3408
34;gerade;gerade;-220.0;3072.0;21208.0;-3424.0;-718.0;-5.0;3511
35;gerade;gerade;-468.0;3124.0;20540.0;-3408.0;-619.0;-2.0;3614
36;gerade;gerade;12.0;2952.0;19392.0;-3424.0;-544.0;50.0;3717
37;gerade;gerade;-104.0;3024.0;20464.0;-3392.0;-646.0;-40.0;3821
38;gerade;gerade;140.0;3004.0;20492.0;-3408.0;-487.0;20.0;3924
39;gerade;gerade;-188.0;3092.0;20136.0;-3392.0;-600.0;-94.0;4028
40;gerade;gerade;-164.0;2984.0;20124.0;-3424.0;-893.0;-220.0;4130
41;gerade;gerade;-48.0;3032.0;21144.0;-3408.0;-279.0;291.0;4233
42;gerade;gerade;556.0;3000.0;19976.0;-3392.0;-419.0;208.0;4337
43;gerade;gerade;-224.0;2972.0;20708.0;-3360.0;-992.0;-369.0;4440
44;gerade;gerade;-116.0;2948.0;20844.0;-3408.0;-574.0;229.0;4544
45;gerade;gerade;360.0;3124.0;20404.0;-3408.0;-531.0;-30.0;4646
46;gerade;gerade;-644.0;3036.0;20860.0;-3392.0;-573.0;-56.0;4749
47;gerade;gerade;-8.0;2880.0;20500.0;-3408.0;-558.0;-37.0;4853
48;gerade;gerade;180.0;2960.0;20968.0;-3424.0;-443.0;30.0;4956
49;gerade;gerade;-376.0;3116.0;19904.0;-3408.0;-215.0;424.0;5060
