id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exsc;2792.0;-15356.0;9608.0;-2624.0;-799.0;297.0;0
1;Merlin;exsc;2612.0;-15488.0;9456.0;-2608.0;-895.0;99.0;103
2;Merlin;exsc;2380.0;-15288.0;9080.0;-2640.0;-625.0;361.0;207
3;Merlin;exsc;2164.0;-15396.0;8940.0;-2624.0;-306.0;405.0;310
4;Merlin;exsc;2472.0;-15352.0;9336.0;-2608.0;-368.0;526.0;413
5;Merlin;exsc;1500.0;-15552.0;9808.0;-2656.0;-353.0;504.0;517
6;Merlin;exsc;1904.0;-15516.0;10280.0;-2656.0;-509.0;386.0;620
7;Merlin;exsc;2688.0;-15432.0;10280.0;-2640.0;-771.0;35.0;724
8;Merlin;exsc;2408.0;-15300.0;9376.0;-2592.0;-908.0;120.0;827
9;Merlin;exsc;3144.0;-15084.0;9452.0;-2640.0;-661.0;25.0;931
10;Merlin;exsc;1736.0;-15256.0;9240.0;-2624.0;-601.0;197.0;1034
11;Merlin;exsc;204.0;-15568.0;10156.0;-2624.0;-456.0;809.0;1137
12;Merlin;exsc;2112.0;-15168.0;9192.0;-2640.0;-307.0;491.0;1241
13;Merlin;exsc;3496.0;-14916.0;8980.0;-2624.0;-93.0;953.0;1344
14;Merlin;exsc;2424.0;-14788.0;9380.0;-2624.0;1624.0;370.0;1448
15;Merlin;exsc;3316.0;-13884.0;8064.0;-2608.0;1614.0;419.0;1551
16;Merlin;exsc;4060.0;-12960.0;7728.0;-2624.0;4418.0;-1660.0;1655
17;Merlin;exsc;6256.0;-11164.0;11580.0;-2608.0;6021.0;-1325.0;1758
18;Merlin;exsc;3492.0;-10008.0;13864.0;-2656.0;6294.0;-2860.0;1861
19;Merlin;exsc;3384.0;-7756.0;9880.0;-2608.0;8194.0;-3009.0;1965
20;Merlin;exsc;5004.0;-4848.0;19696.0;-2624.0;8162.0;-2087.0;2068
21;Merlin;exsc;1348.0;-972.0;20268.0;-2608.0;6781.0;-2926.0;2172
22;Merlin;exsc;-2956.0;2096.0;21160.0;-2624.0;6461.0;-2926.0;2275
23;Merlin;exsc;-8388.0;3960.0;19636.0;-2640.0;6451.0;-2099.0;2379
24;Merlin;exsc;-5336.0;6664.0;22988.0;-2624.0;4790.0;-696.0;2482
25;Merlin;exsc;-8072.0;8580.0;22356.0;-2640.0;2779.0;1656.0;2585
26;Merlin;exsc;-11368.0;8988.0;20452.0;-2624.0;2523.0;532.0;2689
27;Merlin;exsc;-6828.0;8732.0;22148.0;-2608.0;977.0;2621.0;2792
28;Merlin;exsc;-8104.0;8172.0;16764.0;-2608.0;-1042.0;6046.0;2896
29;Merlin;exsc;-3496.0;9456.0;17268.0;-2624.0;-3941.0;9739.0;2999
30;Merlin;exsc;-2724.0;10844.0;13248.0;-2608.0;-2284.0;5277.0;3103
31;Merlin;exsc;-12612.0;10128.0;14604.0;-2608.0;-539.0;2931.0;3206
32;Merlin;exsc;-8992.0;9616.0;18628.0;-2624.0;1227.0;1451.0;3309
33;Merlin;exsc;-6512.0;9472.0;16700.0;-2608.0;-736.0;1493.0;3413
34;Merlin;exsc;-5916.0;9560.0;16936.0;-2592.0;-1287.0;1273.0;3516
35;Merlin;exsc;-5192.0;9360.0;17000.0;-2608.0;-924.0;1421.0;3620
36;Merlin;exsc;-3920.0;9340.0;15860.0;-2640.0;-877.0;689.0;3723
37;Merlin;exsc;-2856.0;9464.0;16664.0;-2592.0;-578.0;-215.0;3826
38;Merlin;exsc;-3880.0;9176.0;17876.0;-2640.0;-598.0;-149.0;3930
39;Merlin;exsc;-3188.0;9172.0;17856.0;-2624.0;-1105.0;123.0;4033
40;Merlin;exsc;-3524.0;9252.0;17324.0;-2640.0;-802.0;105.0;4137
41;Merlin;exsc;-3788.0;9068.0;16244.0;-2624.0;-688.0;-341.0;4240
42;Merlin;exsc;-3960.0;9372.0;18000.0;-2608.0;-330.0;241.0;4344
