id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;Stone;756.0;3112.0;21932.0;-1904.0;-601.0;-11.0;0
1;Merlin;Stone;1300.0;3372.0;22080.0;-1856.0;-528.0;1091.0;103
2;Merlin;Stone;760.0;4000.0;22732.0;-1888.0;-557.0;1527.0;206
3;Merlin;Stone;1120.0;4464.0;20820.0;-1888.0;-2359.0;1302.0;310
4;Merlin;Stone;-2348.0;3856.0;25184.0;-1856.0;-4009.0;2143.0;413
5;Merlin;Stone;-4360.0;4064.0;27296.0;-1936.0;-6540.0;3315.0;516
6;Merlin;Stone;-7820.0;2884.0;23212.0;-1840.0;-9527.0;2091.0;620
7;Merlin;Stone;-7692.0;1312.0;19388.0;-1872.0;-10838.0;1617.0;723
8;Merlin;Stone;-7796.0;-1236.0;17100.0;-1888.0;-8179.0;2305.0;827
9;Merlin;Stone;-4472.0;-2644.0;13176.0;-1888.0;-6870.0;-150.0;930
10;Merlin;Stone;-1476.0;-4368.0;11392.0;-1904.0;-3074.0;-1186.0;1033
11;Merlin;Stone;1672.0;-5432.0;9952.0;-1904.0;1832.0;-598.0;1138
12;Merlin;Stone;6932.0;-4276.0;10616.0;-1872.0;4574.0;-10956.0;1240
13;Merlin;Stone;13808.0;-2164.0;18472.0;-1872.0;7864.0;-1943.0;1345
14;Merlin;Stone;11040.0;-692.0;19492.0;-1888.0;7387.0;-671.0;1448
15;Merlin;Stone;8768.0;940.0;21268.0;-1888.0;6972.0;486.0;1552
16;Merlin;Stone;7528.0;2748.0;25336.0;-1888.0;5612.0;-445.0;1654
17;Merlin;Stone;5720.0;3984.0;24332.0;-1888.0;3579.0;1504.0;1757
18;Merlin;Stone;3344.0;4124.0;19560.0;-1888.0;2545.0;2120.0;1861
19;Merlin;Stone;500.0;4156.0;22792.0;-1904.0;1450.0;1882.0;1964
20;Merlin;Stone;-1168.0;4112.0;22016.0;-1872.0;916.0;3501.0;2068
21;Merlin;Stone;-3584.0;3516.0;18840.0;-1872.0;-101.0;2827.0;2171
22;Merlin;Stone;-1216.0;3656.0;20492.0;-1872.0;-716.0;707.0;2275
23;Merlin;Stone;724.0;3628.0;21104.0;-1904.0;-717.0;557.0;2378
24;Merlin;Stone;820.0;3308.0;19484.0;-1904.0;-611.0;138.0;2481
25;Merlin;Stone;1608.0;3288.0;20252.0;-1888.0;-692.0;-26.0;2585
26;Merlin;Stone;1628.0;3064.0;20572.0;-1888.0;-379.0;-182.0;2688
27;Merlin;Stone;1116.0;2944.0;21152.0;-1872.0;-377.0;752.0;2792
28;Merlin;Stone;376.0;3336.0;21076.0;-1920.0;-1931.0;697.0;2895
