id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Merlin;exppaper;2088.0;1068.0;21668.0;-2576.0;-585.0;0.0;0
1;Merlin;exppaper;2196.0;1412.0;20364.0;-2608.0;-921.0;55.0;104
2;Merlin;exppaper;1084.0;1192.0;20384.0;-2608.0;-337.0;-112.0;207
3;Merlin;exppaper;1628.0;1060.0;20060.0;-2592.0;-864.0;447.0;311
4;Merlin;exppaper;2660.0;1036.0;21112.0;-2592.0;-379.0;-60.0;414
5;Merlin;exppaper;3628.0;1508.0;22308.0;-2608.0;-543.0;-381.0;516
6;Merlin;exppaper;3976.0;2356.0;20124.0;-2608.0;-474.0;-1732.0;620
7;Merlin;exppaper;3100.0;2412.0;20312.0;-2624.0;8.0;-191.0;723
8;Merlin;exppaper;2792.0;2304.0;20264.0;-2592.0;-697.0;621.0;827
9;Merlin;exppaper;2084.0;2088.0;20920.0;-2576.0;-315.0;1048.0;930
10;Merlin;exppaper;368.0;1940.0;21624.0;-2592.0;-1268.0;1463.0;1034
11;Merlin;exppaper;120.0;1128.0;19008.0;-2608.0;-1219.0;169.0;1137
12;Merlin;exppaper;2484.0;824.0;22572.0;-2640.0;-1287.0;697.0;1240
13;Merlin;exppaper;824.0;764.0;21088.0;-2592.0;-1325.0;-198.0;1344
14;Merlin;exppaper;744.0;604.0;19152.0;-2592.0;-1430.0;269.0;1447
15;Merlin;exppaper;784.0;224.0;20648.0;-2592.0;-1015.0;1031.0;1551
16;Merlin;exppaper;804.0;128.0;21164.0;-2544.0;-675.0;-296.0;1654
17;Merlin;exppaper;1040.0;144.0;20020.0;-2576.0;-1289.0;967.0;1758
18;Merlin;exppaper;-460.0;-180.0;19296.0;-2592.0;-1196.0;938.0;1861
19;Merlin;exppaper;-260.0;-224.0;20576.0;-2624.0;-603.0;554.0;1964
20;Merlin;exppaper;708.0;-52.0;21248.0;-2576.0;-1326.0;624.0;2068
21;Merlin;exppaper;-872.0;-52.0;20172.0;-2608.0;-1275.0;169.0;2171
22;Merlin;exppaper;-752.0;-168.0;20536.0;-2608.0;-1097.0;380.0;2275
23;Merlin;exppaper;-1228.0;-612.0;20652.0;-2592.0;-1036.0;-490.0;2378
24;Merlin;exppaper;-1548.0;-736.0;21136.0;-2576.0;-1079.0;-199.0;2482
25;Merlin;exppaper;-696.0;-816.0;20908.0;-2592.0;-1438.0;704.0;2585
26;Merlin;exppaper;-168.0;-400.0;20584.0;-2608.0;-1318.0;-298.0;2687
27;Merlin;exppaper;-1092.0;-532.0;19348.0;-2608.0;-1232.0;-1247.0;2791
28;Merlin;exppaper;-692.0;-996.0;20788.0;-2576.0;-1170.0;108.0;2894
29;Merlin;exppaper;-956.0;-588.0;22248.0;-2576.0;-1296.0;-1902.0;2998
30;Merlin;exppaper;-556.0;-812.0;19732.0;-2624.0;-583.0;-3621.0;3101
31;Merlin;exppaper;716.0;-676.0;18664.0;-2608.0;-1611.0;-126.0;3204
32;Merlin;exppaper;-252.0;-1100.0;20016.0;-2576.0;-117.0;1426.0;3308
33;Merlin;exppaper;1464.0;-700.0;21564.0;-2592.0;-363.0;1441.0;3411
34;Merlin;exppaper;-484.0;-840.0;20772.0;-2608.0;-330.0;71.0;3515
35;Merlin;exppaper;-508.0;-588.0;21044.0;-2608.0;-561.0;-1230.0;3618
36;Merlin;exppaper;180.0;-368.0;21192.0;-2592.0;-496.0;338.0;3722
37;Merlin;exppaper;-1632.0;-696.0;20988.0;-2608.0;-752.0;-356.0;3825
38;Merlin;exppaper;-2656.0;-1040.0;18872.0;-2608.0;-275.0;-321.0;3928
39;Merlin;exppaper;-3724.0;-876.0;20288.0;-2608.0;-785.0;109.0;4032
40;Merlin;exppaper;-3724.0;-1304.0;21472.0;-2576.0;20.0;-922.0;4135
